,id,lat,lon,diam,depth
15246,22-000017,-9.304,112.026,83.23,1.02
15321,22-000092,-8.036,109.351,49.14,1.59
15322,22-000093,-5.958,108.043,49.11,0.61
15380,22-000151,-8.603,111.83,38.5,0.79
15388,22-000159,-8.2,108.711,37.77,0.22
15464,22-000235,-10.859,109.535,30.46,0.11
15472,22-000243,-10.987,107.35,29.76,0.06
15509,22-000280,-6.674,107.005,27.88,0.19
15557,22-000328,-6.985,107.367,25.2,0.31
15571,22-000342,-9.209,107.03,24.68,1.17
15622,22-000393,-8.239,111.457,22.88,0.28
15916,22-000687,-6.897,111.469,15.86,0.18
15938,22-000709,-5.745,107.066,15.49,0.17
16027,22-000798,-7.911,109.02,14.1,1.01
16174,22-000945,-7.732,107.566,12.27,0.11
16289,22-001060,-11.177,112.333,11.3,0.9
16495,22-001266,-7.809,112.281,9.57,0.31
16591,22-001362,-6.523,108.423,8.83,1.09
16615,22-001386,-8.766,111.388,8.7,0.8
16693,22-001464,-8.797,108.426,8.31,0.78
