,id,lat,lon,diam,depth
4214,12-000010,2.782,44.786,122.64,0.51
4222,12-000018,5.261,39.701,101.39,0.4
4232,12-000028,0.69,41.735,89.9,1.42
4244,12-000040,3.441,43.065,79.6,0.69
4360,12-000156,2.185,44.831,45.42,0.34
4362,12-000158,2.894,43.249,45.34,0.59
4396,12-000192,3.659,43.932,42.73,0.81
4405,12-000201,3.877,43.198,41.65,2.23
4444,12-000240,3.549,44.966,38.94,0.41
4512,12-000308,5.247,40.829,33.78,0.36
4565,12-000361,5.008,43.75,29.97,0.49
4645,12-000441,1.086,40.588,26.43,0.36
4660,12-000456,2.812,42.681,26.05,0.86
4709,12-000505,4.98,44.019,24.25,0.45
4726,12-000522,0.144,43.641,23.68,0.46
4731,12-000527,1.606,39.724,23.39,0.23
4759,12-000555,3.79,44.632,22.61,0.25
4782,12-000578,2.742,42.885,21.64,0.0
4794,12-000590,4.414,41.897,21.41,1.13
4826,12-000622,0.385,44.105,20.62,0.68
4941,12-000737,5.422,44.856,18.35,0.0
4945,12-000741,1.228,42.282,18.24,0.55
4998,12-000794,5.273,43.603,17.15,1.35
5068,12-000864,5.312,41.766,16.05,0.26
5085,12-000881,2.493,39.701,15.72,0.41
5114,12-000910,2.105,44.422,15.23,0.98
5147,12-000943,0.531,42.918,14.77,0.17
5178,12-000974,4.812,44.264,14.27,0.86
5221,12-001017,2.354,42.315,13.69,0.13
5237,12-001033,3.704,44.799,13.52,0.94
5282,12-001078,2.326,43.538,12.94,0.18
5291,12-001087,2.756,41.209,12.84,0.2
5300,12-001096,0.264,40.309,12.7,0.07
5306,12-001102,0.807,41.59,12.57,0.12
5333,12-001129,2.939,41.498,12.28,0.3
5367,12-001163,2.505,44.713,12.0,0.94
5369,12-001165,2.148,39.447,11.96,0.29
5416,12-001212,0.416,42.051,11.46,0.0
5428,12-001224,2.417,42.917,11.34,0.14
5461,12-001257,0.572,39.577,11.15,0.0
5504,12-001300,5.319,42.149,10.83,0.26
5541,12-001337,2.657,44.189,10.52,0.9
5545,12-001341,4.211,40.404,10.47,0.18
5585,12-001381,0.489,40.653,10.17,0.13
5682,12-001478,5.565,40.166,9.5,0.49
5711,12-001507,0.378,44.624,9.3,0.71
5723,12-001519,3.774,42.211,9.26,0.14
5737,12-001533,2.667,42.18,9.16,0.2
5747,12-001543,5.601,43.775,9.11,0.13
5766,12-001562,5.352,42.649,8.95,0.17
5781,12-001577,2.096,42.813,8.89,0.21
5807,12-001603,4.075,39.788,8.79,0.85
5814,12-001610,4.236,44.657,8.76,0.05
5847,12-001643,3.83,40.185,8.56,0.82
5870,12-001666,1.388,42.072,8.41,0.53
5882,12-001678,3.52,40.355,8.34,0.58
5938,12-001734,5.508,41.578,8.02,0.65
