,id,lat,lon,diam,depth
329,04-000016,30.544,-19.011,62.22,0.4
358,04-000055,30.699,-20.384,39.55,0.04
421,04-000148,30.281,-17.733,25.01,0.2
453,04-000197,31.621,-21.49,20.51,0.17
475,04-000234,30.468,-16.922,18.05,0.3
489,04-000252,30.582,-18.508,16.92,1.0
536,04-000314,31.338,-20.75,14.31,0.15
543,04-000323,30.692,-21.385,13.95,0.02
566,04-000352,33.022,-21.179,12.59,0.85
639,04-000447,32.553,-22.468,10.06,0.11
683,04-000510,31.464,-19.683,8.91,0.07
3130,11-000103,28.367,-20.356,45.33,0.0
3164,11-000137,28.637,-18.939,39.04,0.19
3242,11-000215,29.908,-17.403,31.89,0.25
3663,11-000636,29.747,-21.848,14.37,0.14
3874,11-000847,28.808,-21.746,10.84,0.1
3885,11-000858,28.284,-17.766,10.71,0.41
4196,11-001169,29.831,-17.038,8.05,0.22
