,id,lat,lon,diam,depth
3074,11-000047,5.422,-32.585,62.67,1.68
3187,11-000160,1.249,-30.417,36.08,0.44
3198,11-000171,0.198,-28.575,35.35,1.99
3258,11-000231,2.756,-30.143,30.4,1.04
3273,11-000246,2.977,-30.081,29.08,1.08
3309,11-000282,4.939,-30.124,26.88,0.0
3365,11-000338,5.162,-28.871,23.58,1.58
3411,11-000384,0.481,-28.973,21.27,0.4
3434,11-000407,2.132,-30.773,20.54,1.3
3449,11-000422,3.159,-31.705,20.06,0.46
3656,11-000629,0.993,-31.05,14.5,1.16
3804,11-000777,1.029,-29.533,11.87,0.49
3917,11-000890,1.255,-30.152,10.33,0.35
4133,11-001106,2.898,-32.768,8.55,0.86
4142,11-001115,5.17,-33.155,8.49,0.56
4174,11-001147,0.259,-31.846,8.24,0.63
