,id,lat,lon,diam,depth
8169,16-000025,-10.17,-165.635,90.35,0.93
8201,16-000057,-7.956,-164.877,62.26,1.99
8202,16-000058,-7.452,-164.961,61.89,0.58
8226,16-000082,-8.363,-166.9,54.0,0.63
8236,16-000092,-8.3,-164.56,50.57,0.58
8239,16-000095,-11.006,-168.298,49.99,0.34
8250,16-000106,-7.991,-165.79,48.85,0.32
8292,16-000148,-9.262,-167.813,42.03,1.24
8371,16-000227,-7.092,-167.897,33.4,0.3
8392,16-000248,-6.677,-168.053,31.73,0.47
8415,16-000271,-7.011,-166.66,30.77,0.27
8420,16-000276,-7.546,-166.616,30.53,0.22
8441,16-000297,-10.399,-163.892,29.43,0.2
8443,16-000299,-10.254,-167.554,29.37,1.15
8494,16-000350,-9.864,-163.819,27.45,0.8
8520,16-000376,-7.027,-163.618,26.32,0.7
8527,16-000383,-9.317,-166.743,26.12,0.42
8566,16-000422,-6.396,-164.232,24.63,0.9
8574,16-000430,-7.786,-167.164,24.28,0.73
8606,16-000462,-11.24,-165.384,22.98,0.81
8638,16-000494,-10.983,-164.86,22.22,0.33
8666,16-000522,-6.007,-163.609,21.37,0.12
8685,16-000541,-9.557,-167.172,20.75,0.53
8707,16-000563,-10.587,-164.472,20.05,0.74
8786,16-000642,-10.53,-166.221,18.13,0.75
8859,16-000715,-10.141,-164.704,16.54,0.17
8869,16-000725,-7.369,-167.129,16.3,0.07
8870,16-000726,-5.681,-167.221,16.28,0.32
8904,16-000760,-7.474,-166.813,15.84,0.57
8923,16-000779,-6.949,-164.777,15.47,0.53
8924,16-000780,-7.701,-167.181,15.46,0.53
8965,16-000821,-5.958,-166.868,14.88,0.26
8972,16-000828,-8.523,-163.567,14.78,0.57
8984,16-000840,-9.116,-166.771,14.65,0.54
9008,16-000864,-6.679,-163.852,14.27,0.23
9032,16-000888,-9.125,-168.509,13.87,0.66
9045,16-000901,-9.478,-164.616,13.67,0.98
9081,16-000937,-8.815,-165.105,13.26,0.98
9130,16-000986,-10.079,-164.078,12.63,0.4
9136,16-000992,-10.784,-167.692,12.53,0.4
9142,16-000998,-7.12,-166.995,12.46,0.18
9151,16-001007,-6.517,-163.195,12.36,0.69
9196,16-001052,-11.146,-167.265,11.72,0.46
9220,16-001076,-10.963,-166.206,11.53,0.41
9233,16-001089,-11.069,-166.751,11.4,0.37
9250,16-001106,-10.68,-163.909,11.22,1.01
9315,16-001171,-9.959,-166.481,10.63,0.25
9339,16-001195,-10.5,-167.154,10.38,0.05
9347,16-001203,-8.265,-163.956,10.28,0.25
9364,16-001220,-10.638,-164.147,10.08,0.13
9378,16-001234,-6.825,-165.822,9.94,0.56
9405,16-001261,-6.811,-166.596,9.74,0.0
9419,16-001275,-9.134,-164.933,9.65,0.25
9425,16-001281,-6.086,-164.627,9.62,0.47
9429,16-001285,-6.474,-166.599,9.58,0.0
9464,16-001320,-8.429,-168.347,9.27,0.38
9470,16-001326,-9.267,-164.514,9.21,0.83
9529,16-001385,-7.627,-166.163,8.91,0.28
9629,16-001485,-7.123,-168.661,8.33,0.23
9703,16-001559,-10.147,-168.094,8.0,0.34
