,id,lat,lon,diam,depth
22064,29-000096,-41.726,167.35,53.52,0.34
22073,29-000109,-44.763,165.984,52.07,0.14
22109,29-000192,-39.92,165.472,41.59,0.49
22124,29-000223,-41.856,163.887,39.0,1.92
22189,29-000345,-44.621,165.448,31.85,0.26
22215,29-000392,-40.22,168.175,29.77,0.32
22230,29-000432,-40.539,165.205,28.27,1.24
22260,29-000499,-44.863,166.89,26.07,0.12
22293,29-000569,-41.009,164.848,24.49,0.7
22337,29-000662,-41.528,164.691,22.5,0.25
22341,29-000673,-43.955,163.851,22.26,0.44
22357,29-000701,-43.404,166.058,21.77,0.25
22365,29-000721,-39.597,168.383,21.15,0.15
22373,29-000734,-43.56,168.061,20.96,0.32
22391,29-000778,-42.53,166.329,20.23,0.18
22397,29-000790,-39.771,166.038,20.04,0.25
22401,29-000796,-40.425,167.391,19.95,0.25
22403,29-000799,-42.322,166.134,19.94,0.24
22418,29-000834,-44.379,168.265,19.37,0.1
22433,29-000863,-44.146,164.789,18.9,0.92
22453,29-000908,-43.885,164.279,18.09,0.23
22472,29-000940,-44.101,168.074,17.48,0.24
22478,29-000951,-43.519,163.449,17.32,0.97
22489,29-000977,-41.669,168.131,16.9,0.12
22503,29-001002,-42.601,167.027,16.61,0.07
22511,29-001018,-39.785,167.73,16.43,0.14
22548,29-001091,-40.025,166.925,15.54,0.14
22552,29-001099,-43.269,165.646,15.41,0.22
22582,29-001167,-43.078,167.649,14.6,0.06
22597,29-001198,-40.755,165.436,14.29,0.21
22603,29-001207,-41.653,165.885,14.17,0.23
22606,29-001211,-43.736,165.97,14.08,0.13
22635,29-001274,-40.276,163.658,13.52,0.23
22651,29-001303,-43.922,164.474,13.23,0.0
22743,29-001522,-44.233,166.415,11.33,0.13
22763,29-001562,-42.412,163.925,11.09,0.26
22872,29-001802,-40.777,168.665,9.55,0.0
22950,29-001942,-42.016,166.056,8.81,0.53
