,id,lat,lon,diam,depth
13594,21-000036,-14.117,75.634,77.43,1.76
13619,21-000061,-14.424,76.243,65.16,1.69
13649,21-000091,-16.25,76.287,54.03,1.08
13655,21-000097,-15.369,73.242,53.2,1.44
13806,21-000248,-12.209,74.102,35.82,1.4
13833,21-000275,-14.61,75.044,34.27,1.26
13836,21-000278,-14.493,73.207,33.98,1.67
13900,21-000342,-13.76,74.284,30.07,0.32
13908,21-000350,-13.849,77.836,29.45,0.3
14050,21-000492,-13.543,76.221,24.28,0.85
14069,21-000511,-15.853,78.038,23.57,1.89
14101,21-000543,-16.263,74.518,22.56,0.22
14110,21-000552,-11.995,77.192,22.26,0.23
14131,21-000573,-12.792,74.876,21.62,0.23
14136,21-000578,-13.115,73.893,21.54,0.19
14163,21-000605,-13.889,78.462,20.95,0.81
14222,21-000664,-13.604,77.233,19.54,0.36
14341,21-000783,-12.491,76.249,17.04,0.16
14351,21-000793,-11.329,75.267,16.87,1.36
14394,21-000836,-13.589,73.279,16.15,0.3
14434,21-000876,-13.556,77.5,15.55,0.09
14527,21-000969,-12.322,75.879,14.38,0.07
14553,21-000995,-15.139,78.576,14.03,0.17
14574,21-001016,-13.273,74.75,13.77,0.24
14618,21-001060,-13.938,74.025,13.16,0.24
14685,21-001127,-13.822,78.212,12.51,0.38
14692,21-001134,-15.182,77.97,12.42,0.49
14709,21-001151,-14.225,78.662,12.26,0.0
14745,21-001187,-15.86,77.438,11.86,1.05
14763,21-001205,-15.681,77.766,11.72,0.31
14774,21-001216,-15.452,78.034,11.55,1.03
14787,21-001229,-16.354,74.04,11.44,0.12
14792,21-001234,-11.774,73.713,11.38,0.1
14832,21-001274,-16.349,76.873,11.02,0.27
14833,21-001275,-11.523,77.676,11.02,0.97
14835,21-001277,-12.847,75.913,11.01,1.04
14958,21-001400,-12.965,78.569,9.96,0.99
14980,21-001422,-15.525,77.59,9.78,0.15
15019,21-001461,-11.85,78.485,9.45,0.22
15113,21-001555,-16.018,75.066,8.8,0.89
15126,21-001568,-13.573,73.503,8.66,0.76
15129,21-001571,-11.47,73.75,8.64,0.09
15180,21-001622,-11.849,78.578,8.35,0.27
15228,21-001670,-14.069,76.283,8.0,0.57
