,id,lat,lon,diam,depth
19960,26-000084,-33.814,-7.031,51.4,0.36
19965,26-000094,-33.944,-8.763,50.73,0.34
19966,26-000098,-34.637,-7.378,49.79,1.21
19969,26-000101,-33.928,-7.946,48.98,2.06
19994,26-000146,-36.393,-7.491,43.39,0.93
20023,26-000213,-37.252,-6.577,36.03,0.88
20030,26-000226,-38.28,-8.884,34.93,0.69
20032,26-000228,-38.066,-6.554,34.52,1.39
20066,26-000288,-37.954,-8.262,29.89,0.3
20073,26-000303,-37.548,-7.681,28.7,0.3
20109,26-000367,-37.756,-8.366,25.05,1.14
20115,26-000384,-35.401,-7.469,24.47,0.45
20123,26-000395,-35.145,-6.136,24.08,0.58
20158,26-000453,-37.026,-8.48,22.16,0.21
20159,26-000454,-34.911,-9.264,22.15,0.0
20175,26-000482,-38.704,-8.289,21.29,0.44
20187,26-000500,-36.567,-9.664,20.56,0.51
20188,26-000501,-37.482,-8.5,20.56,0.16
20208,26-000535,-37.143,-9.5,19.42,0.0
20220,26-000557,-34.785,-10.945,18.94,0.11
20234,26-000581,-35.751,-8.676,18.17,0.49
20289,26-000676,-35.116,-8.379,15.85,0.19
20292,26-000682,-38.863,-7.117,15.75,0.42
20345,26-000786,-34.868,-5.767,13.82,0.12
20349,26-000792,-38.936,-10.398,13.75,0.12
20376,26-000836,-34.76,-8.309,13.08,0.07
20380,26-000846,-33.887,-10.787,12.98,0.69
20386,26-000857,-34.978,-11.144,12.76,0.19
20414,26-000896,-38.932,-10.914,12.08,0.27
20427,26-000919,-38.822,-9.609,11.82,0.14
20435,26-000938,-35.533,-5.902,11.56,0.23
20550,26-001118,-36.534,-6.757,9.56,0.05
20552,26-001121,-36.611,-6.156,9.54,0.4
20608,26-001209,-38.953,-8.548,8.81,0.34
