,id,lat,lon,diam,depth
11833,20-000027,-2.11,11.04,89.68,0.74
11879,20-000073,-4.127,11.059,63.78,0.27
11971,20-000165,-4.972,7.195,44.89,0.22
11979,20-000173,-0.262,9.027,43.77,0.78
12114,20-000308,-4.977,8.772,32.25,0.18
12124,20-000318,-3.063,10.468,31.68,0.21
12125,20-000319,-1.01,8.274,31.64,0.0
12158,20-000352,-1.781,6.628,29.89,0.84
12162,20-000356,-5.403,8.338,29.79,0.39
12238,20-000432,-0.199,7.345,26.8,0.47
12244,20-000438,-4.759,6.645,26.58,1.57
12254,20-000448,-1.545,9.077,26.39,0.1
12301,20-000495,-1.082,9.01,24.92,0.23
12342,20-000536,-3.149,7.323,23.75,0.35
12393,20-000587,-4.406,10.089,21.86,0.12
12414,20-000608,-2.21,6.755,21.46,0.51
12529,20-000723,-0.566,5.844,18.94,0.34
12595,20-000789,-5.385,7.522,17.75,0.23
12622,20-000816,-4.533,9.233,17.03,1.44
12908,20-001102,-0.198,10.098,13.17,0.0
12939,20-001133,-0.995,5.756,12.82,0.28
12980,20-001174,-2.798,7.249,12.34,0.27
13013,20-001207,-0.181,10.554,12.03,0.26
13049,20-001243,-1.67,6.451,11.67,0.96
13083,20-001277,-1.625,5.729,11.37,0.0
13097,20-001291,-2.053,7.689,11.22,0.97
13110,20-001304,-1.528,6.424,11.05,0.3
13118,20-001312,-4.753,5.794,11.03,0.16
13130,20-001324,-0.057,7.937,10.85,0.09
13160,20-001354,-3.46,10.196,10.67,1.03
13198,20-001392,-4.125,8.092,10.41,0.99
13219,20-001413,-0.623,6.526,10.19,0.94
13300,20-001494,-4.054,10.546,9.59,0.0
13398,20-001592,-1.928,8.452,8.93,0.79
13412,20-001606,-2.093,9.741,8.87,0.09
13451,20-001645,-2.295,6.903,8.62,0.47
13456,20-001650,-3.756,6.316,8.59,0.07
13479,20-001673,-1.669,7.537,8.45,0.77
13506,20-001700,-1.216,7.654,8.25,0.11
13529,20-001723,-2.991,8.815,8.14,0.9
13553,20-001747,-2.912,9.294,8.03,0.84
