,id,lat,lon,diam,depth
22032,29-000050,-38.784,156.267,63.59,1.12
22039,29-000061,-38.723,153.772,61.25,0.16
22071,29-000107,-38.899,152.487,52.27,0.36
22087,29-000138,-36.256,154.605,47.87,0.91
22093,29-000150,-36.703,152.964,46.49,0.95
22119,29-000213,-38.194,154.152,39.94,0.87
22172,29-000310,-35.113,156.891,34.14,0.39
22204,29-000371,-35.495,155.704,30.44,0.63
22212,29-000387,-39.365,154.846,29.93,0.23
22250,29-000469,-35.377,156.077,26.89,0.35
22287,29-000560,-34.937,156.183,24.67,0.51
22315,29-000620,-34.257,155.258,23.44,0.07
22340,29-000672,-35.611,156.133,22.26,0.18
22393,29-000780,-36.022,157.427,20.18,0.47
22415,29-000823,-35.672,153.138,19.55,1.29
22461,29-000922,-34.744,154.923,17.84,0.44
22476,29-000947,-34.187,153.663,17.36,0.5
22517,29-001029,-34.457,153.399,16.31,0.2
22519,29-001033,-38.125,152.076,16.22,0.39
22527,29-001050,-38.747,154.742,16.12,0.41
22576,29-001155,-36.75,153.732,14.8,0.37
22610,29-001225,-38.994,157.443,14.0,0.35
22616,29-001239,-38.223,152.841,13.83,0.28
22714,29-001438,-37.213,154.762,12.08,0.35
22735,29-001502,-34.427,156.496,11.48,0.24
22784,29-001603,-36.55,155.824,10.8,0.06
22806,29-001655,-38.317,156.6,10.47,0.63
22815,29-001673,-36.538,153.484,10.37,0.35
22833,29-001706,-34.364,153.599,10.14,0.31
22857,29-001763,-38.719,155.675,9.79,0.51
22862,29-001772,-35.305,156.669,9.72,0.17
22870,29-001798,-37.123,155.105,9.58,0.21
22876,29-001815,-36.319,154.025,9.49,0.89
22887,29-001832,-35.022,155.081,9.35,0.13
22908,29-001868,-39.105,154.812,9.19,0.22
22924,29-001897,-37.234,155.343,9.02,0.26
22928,29-001902,-37.863,152.916,8.98,0.16
22934,29-001912,-39.263,154.157,8.95,0.63
22937,29-001918,-37.782,152.093,8.92,0.17
22938,29-001922,-39.081,156.088,8.89,0.69
22977,29-001993,-35.357,156.425,8.59,0.3
22981,29-002005,-35.822,154.447,8.53,0.7
22993,29-002030,-36.712,156.044,8.44,0.15
23015,29-002076,-34.408,157.452,8.24,0.0
23032,29-002105,-34.148,154.387,8.11,0.09
23047,29-002129,-36.763,156.137,8.0,0.08
