,id,lat,lon,diam,depth
9913,18-000015,-28.735,-50.462,68.24,0.71
9998,18-000100,-28.615,-46.214,27.33,1.08
10108,18-000210,-29.757,-47.307,16.63,1.1
10126,18-000228,-29.516,-46.308,15.62,1.04
10150,18-000252,-29.479,-50.114,14.85,0.38
10258,18-000360,-29.484,-46.719,11.18,0.13
10284,18-000386,-28.435,-47.463,10.71,0.1
10325,18-000427,-28.297,-45.345,9.81,0.16
10364,18-000466,-28.732,-47.235,9.12,0.68
19930,26-000025,-32.089,-47.157,74.35,0.19
20003,26-000175,-30.42,-46.685,39.97,1.73
20178,26-000485,-33.695,-46.529,21.26,0.8
20251,26-000610,-30.935,-48.111,17.46,1.27
20343,26-000783,-32.627,-45.65,13.84,0.12
20498,26-001044,-31.66,-45.414,10.3,0.91
20528,26-001085,-31.471,-49.809,9.96,0.8
20534,26-001091,-30.056,-46.581,9.82,0.0
20536,26-001093,-32.059,-48.071,9.8,0.04
20560,26-001132,-31.307,-46.694,9.39,0.0
20562,26-001135,-31.644,-50.043,9.37,0.33
20566,26-001142,-30.272,-48.41,9.3,0.78
20578,26-001160,-30.062,-46.426,9.16,0.48
20585,26-001169,-30.638,-47.473,9.09,0.74
20627,26-001254,-30.19,-47.12,8.39,0.65
