,id,lat,lon,diam,depth
2478,10-000035,4.537,-69.226,48.81,1.66
2601,10-000158,0.51,-71.654,21.68,1.03
2612,10-000169,1.588,-72.352,21.03,1.14
2664,10-000221,0.591,-72.297,17.14,0.96
2686,10-000243,0.622,-73.016,16.13,1.02
2756,10-000313,0.866,-73.058,12.98,0.77
2759,10-000316,4.049,-72.389,12.75,0.76
2776,10-000333,4.676,-71.47,12.44,0.91
2866,10-000423,5.319,-68.506,10.17,0.57
2896,10-000453,3.482,-67.783,9.65,0.1
2972,10-000529,3.987,-72.338,8.54,0.71
2982,10-000539,0.82,-69.199,8.46,0.61
3009,10-000566,0.135,-69.774,8.19,0.77
