,id,lat,lon,diam,depth
9983,18-000085,-0.003,-65.854,29.53,1.45
9991,18-000093,-4.252,-65.391,28.77,1.32
10043,18-000145,-0.466,-63.782,20.41,1.17
10046,18-000148,-3.854,-64.601,20.35,1.31
10068,18-000170,-0.095,-65.182,18.83,0.88
10101,18-000203,-4.544,-65.833,16.98,1.23
10142,18-000244,-4.84,-65.369,15.01,0.0
10189,18-000291,-4.191,-64.699,13.3,1.16
10279,18-000381,-3.614,-62.291,10.84,0.43
10378,18-000480,-5.129,-65.957,8.86,0.76
10411,18-000513,-4.033,-62.889,8.33,0.95
10418,18-000520,-2.664,-66.355,8.26,0.74
