,id,lat,lon,diam,depth
7815,15-000000,14.232,178.616,263.35,1.78
7825,15-000010,11.666,175.317,64.17,0.25
7837,15-000022,12.602,176.134,44.73,0.42
7854,15-000039,13.974,176.164,33.48,0.44
7866,15-000051,15.704,176.8,28.51,1.45
7868,15-000053,12.816,174.893,28.19,1.2
7914,15-000099,13.633,176.783,19.79,0.26
7919,15-000104,16.099,176.388,19.34,1.32
7921,15-000106,14.055,179.908,19.03,0.89
7949,15-000134,14.084,179.556,15.63,0.91
7993,15-000178,11.611,178.707,12.78,0.46
8012,15-000197,13.071,174.868,11.96,0.66
8034,15-000219,14.932,176.512,10.73,0.79
8064,15-000249,14.591,176.373,10.11,0.37
8067,15-000252,11.291,175.098,9.99,0.76
8068,15-000253,16.522,177.649,9.98,0.75
8069,15-000254,16.311,179.169,9.97,0.97
8135,15-000320,12.904,179.749,8.08,0.71
