,id,lat,lon,diam,depth
18367,24-000031,-44.509,-147.26,98.58,1.69
18368,24-000035,-44.456,-151.182,94.81,0.28
18381,24-000065,-41.612,-149.236,75.22,1.28
18426,24-000143,-43.646,-149.352,52.38,1.51
18458,24-000217,-43.481,-147.909,42.26,0.27
18459,24-000218,-42.902,-148.092,42.23,0.42
18471,24-000243,-41.848,-147.285,39.99,0.42
18477,24-000255,-41.202,-147.325,38.92,0.37
18532,24-000396,-39.655,-149.241,31.14,1.46
18590,24-000516,-42.477,-150.608,26.16,0.32
18665,24-000679,-39.456,-150.472,21.45,0.13
18672,24-000699,-44.538,-149.697,21.0,0.34
18704,24-000771,-39.54,-149.797,19.38,0.17
18727,24-000812,-41.58,-150.923,18.58,1.29
18730,24-000826,-42.584,-146.957,18.31,0.0
18765,24-000900,-41.895,-151.454,16.99,1.12
18796,24-000971,-42.137,-147.137,15.87,0.19
18813,24-001008,-42.429,-150.875,15.29,0.36
18818,24-001016,-40.721,-148.333,15.2,1.08
18839,24-001052,-43.322,-150.928,14.75,0.18
18845,24-001069,-43.322,-151.561,14.55,0.16
18850,24-001077,-39.778,-147.29,14.44,0.2
18873,24-001124,-43.225,-149.725,13.85,0.07
18879,24-001139,-43.795,-150.19,13.62,0.16
18882,24-001147,-40.32,-147.742,13.58,0.93
18885,24-001154,-42.001,-150.374,13.5,0.2
18902,24-001197,-43.245,-147.247,12.97,0.21
18906,24-001202,-41.342,-151.336,12.97,0.08
18909,24-001206,-44.049,-147.076,12.96,0.63
18911,24-001212,-44.422,-150.126,12.9,0.18
18912,24-001214,-39.843,-147.759,12.89,0.82
18921,24-001247,-40.367,-146.509,12.51,0.28
18969,24-001359,-40.553,-148.996,11.45,0.82
18997,24-001416,-39.561,-147.165,10.98,0.19
19026,24-001470,-42.69,-148.189,10.55,0.0
19135,24-001719,-40.734,-146.848,8.92,0.1
19141,24-001728,-41.771,-149.696,8.87,0.07
19142,24-001729,-41.192,-149.177,8.86,0.7
19203,24-001849,-42.201,-150.117,8.26,0.12
