,id,lat,lon,diam,depth
3061,11-000034,9.807,-33.79,69.0,2.19
3168,11-000141,8.48,-36.543,38.62,0.87
3224,11-000197,7.76,-39.143,33.62,1.32
3315,11-000288,9.58,-34.84,26.51,0.52
3329,11-000302,10.459,-38.777,25.53,1.32
3331,11-000304,6.841,-36.257,25.38,1.47
3478,11-000451,5.975,-34.766,19.03,0.5
3504,11-000477,9.572,-35.746,18.08,1.37
3519,11-000492,8.208,-38.563,17.5,0.76
3576,11-000549,7.281,-34.365,16.13,1.16
3584,11-000557,5.886,-38.872,15.97,0.5
3856,11-000829,10.523,-37.225,11.07,1.23
3955,11-000928,10.799,-36.667,9.92,0.88
4044,11-001017,5.701,-38.936,9.19,0.74
4079,11-001052,10.778,-34.847,8.94,0.91
4177,11-001150,10.94,-35.007,8.22,0.54
4190,11-001163,9.045,-36.521,8.11,1.16
