,id,lat,lon,diam,depth
4209,12-000005,2.693,37.619,153.63,1.38
4376,12-000172,3.089,35.157,44.38,0.61
4402,12-000198,1.154,35.463,42.2,0.42
4459,12-000255,2.124,34.98,37.56,0.9
4485,12-000281,5.246,35.613,35.82,0.13
4488,12-000284,4.639,37.88,35.51,0.4
4492,12-000288,5.32,33.942,35.23,0.42
4500,12-000296,0.482,38.277,34.59,0.2
4561,12-000357,4.971,37.229,30.39,0.22
4570,12-000366,0.619,38.244,29.7,0.18
4573,12-000369,1.544,35.44,29.53,0.42
4735,12-000531,2.704,36.261,23.32,0.8
4755,12-000551,4.525,36.378,22.85,0.31
4774,12-000570,4.931,35.374,21.94,0.37
4793,12-000589,4.274,33.903,21.46,0.42
4859,12-000655,0.016,38.914,19.88,0.07
4863,12-000659,3.125,36.204,19.83,0.0
4865,12-000661,1.703,35.38,19.79,0.91
4867,12-000663,0.397,39.171,19.74,0.08
4896,12-000692,0.876,33.77,19.18,0.34
4922,12-000718,0.684,33.994,18.73,0.88
4930,12-000726,5.34,38.873,18.55,0.39
4967,12-000763,0.095,34.316,17.83,0.95
4991,12-000787,3.098,34.216,17.42,0.23
5046,12-000842,0.564,35.309,16.34,0.24
5067,12-000863,1.64,35.819,16.05,0.33
5184,12-000980,2.8,37.323,14.2,1.07
5263,12-001059,0.91,35.988,13.1,0.19
5287,12-001083,0.057,34.701,12.9,0.25
5406,12-001202,1.649,37.34,11.56,0.0
5487,12-001283,4.858,34.79,10.97,0.64
5587,12-001383,2.906,35.429,10.16,0.78
5600,12-001396,1.064,37.095,10.08,0.0
5644,12-001440,4.371,39.108,9.77,0.97
5745,12-001541,1.619,39.239,9.12,0.21
5777,12-001573,3.803,38.504,8.9,0.11
5822,12-001618,2.062,36.35,8.7,0.68
5830,12-001626,3.723,37.924,8.66,0.0
5851,12-001647,3.362,33.931,8.55,0.12
5924,12-001720,1.827,36.486,8.09,0.14
