,id,lat,lon,diam,depth
16916,23-000161,-29.528,151.246,38.63,1.18
17226,23-000471,-29.202,150.436,21.69,1.5
17228,23-000473,-29.278,150.922,21.61,0.66
17373,23-000618,-28.276,146.651,18.11,0.96
17394,23-000639,-29.865,147.568,17.81,0.23
17430,23-000675,-29.794,147.222,17.0,0.2
17801,23-001046,-29.032,151.831,11.74,0.88
17929,23-001174,-29.25,151.831,10.67,0.21
17952,23-001197,-29.61,151.744,10.48,0.33
18042,23-001287,-29.834,150.543,9.75,0.09
22112,29-000198,-30.093,148.406,41.3,0.26
22180,29-000326,-33.195,148.833,33.01,0.28
22183,29-000331,-32.52,148.438,32.61,0.23
22206,29-000374,-33.41,150.942,30.32,0.67
22220,29-000404,-32.396,150.812,29.11,0.97
22267,29-000519,-31.022,146.348,25.52,0.28
22284,29-000556,-31.688,150.326,24.76,1.45
22285,29-000557,-32.554,146.895,24.74,1.49
22288,29-000562,-30.688,150.86,24.66,0.87
22355,29-000698,-33.353,147.751,21.82,0.21
22382,29-000749,-33.294,150.397,20.74,0.19
22487,29-000974,-33.73,150.904,16.94,0.36
22508,29-001015,-33.162,148.104,16.47,1.34
22515,29-001025,-31.352,150.921,16.36,0.42
22551,29-001096,-32.48,148.431,15.45,0.19
22560,29-001112,-30.826,150.014,15.25,1.23
22615,29-001237,-30.986,147.121,13.85,0.36
22618,29-001241,-33.269,150.875,13.82,1.13
22637,29-001277,-32.066,149.66,13.48,0.53
22665,29-001335,-31.253,150.968,12.93,0.38
22688,29-001390,-32.167,151.767,12.46,1.07
22738,29-001505,-31.413,148.83,11.46,0.41
22793,29-001620,-31.36,149.892,10.7,0.34
22866,29-001784,-32.101,148.83,9.65,1.06
22874,29-001808,-31.154,147.211,9.51,0.0
22880,29-001819,-30.155,147.877,9.46,0.73
22883,29-001824,-32.971,150.327,9.41,0.25
22951,29-001944,-31.407,146.933,8.8,0.11
22954,29-001950,-32.543,151.212,8.77,0.07
22964,29-001968,-32.763,146.669,8.69,0.47
23037,29-002110,-30.262,151.76,8.09,0.08
