,id,lat,lon,diam,depth
3031,11-000004,12.067,-32.305,115.34,1.68
3259,11-000232,16.73,-28.821,30.06,1.48
3337,11-000310,11.525,-29.375,25.16,1.03
3474,11-000447,14.49,-32.875,19.15,0.94
3484,11-000457,16.798,-30.078,18.94,0.86
3553,11-000526,11.832,-30.17,16.48,0.56
3668,11-000641,14.98,-32.37,14.23,0.03
3688,11-000661,13.912,-32.606,13.73,0.77
3726,11-000699,15.042,-31.986,13.2,0.22
3773,11-000746,13.566,-32.07,12.33,1.04
3850,11-000823,16.489,-29.145,11.14,0.86
3952,11-000925,15.32,-29.065,9.94,0.11
3961,11-000934,16.855,-30.637,9.85,0.33
4068,11-001041,15.174,-31.944,9.03,0.12
4156,11-001129,13.414,-32.385,8.41,0.68
