,id,lat,lon,diam,depth
16771,23-000016,-17.16,148.807,97.05,1.32
16773,23-000018,-19.048,148.06,93.64,0.29
16802,23-000047,-22.28,148.106,67.5,0.32
16840,23-000085,-19.443,149.245,53.28,1.37
16849,23-000094,-18.506,151.214,48.75,1.12
16863,23-000108,-17.073,147.596,46.11,1.22
16879,23-000124,-18.317,147.669,43.38,0.69
16883,23-000128,-17.798,146.818,42.81,0.33
16996,23-000241,-17.324,146.944,32.34,0.27
17002,23-000247,-17.293,146.393,31.93,1.56
17044,23-000289,-20.002,148.138,29.28,0.17
17098,23-000343,-21.87,151.399,26.76,0.16
17153,23-000398,-18.322,150.25,24.25,0.17
17154,23-000399,-19.464,148.187,24.21,0.05
17170,23-000415,-18.104,150.458,23.4,0.22
17199,23-000444,-17.551,148.394,22.4,0.34
17240,23-000485,-22.052,150.342,21.05,1.42
17245,23-000490,-19.926,146.278,20.9,0.56
17322,23-000567,-21.609,146.315,19.15,0.21
17448,23-000693,-19.612,147.215,16.6,1.38
17469,23-000714,-18.773,149.335,16.25,1.46
17471,23-000716,-19.988,147.457,16.14,0.6
17515,23-000760,-22.343,151.355,15.41,0.39
17569,23-000814,-19.925,147.078,14.59,0.54
17645,23-000890,-18.583,146.496,13.55,0.48
17649,23-000894,-19.473,148.476,13.5,0.32
17709,23-000954,-21.889,150.699,12.78,0.91
17711,23-000956,-19.851,147.694,12.77,0.37
17755,23-001000,-18.117,149.831,12.26,0.44
17770,23-001015,-19.468,149.196,12.09,0.2
17775,23-001020,-22.048,146.824,12.05,0.32
17861,23-001106,-19.751,147.737,11.21,0.32
17894,23-001139,-20.535,149.291,11.02,0.28
17926,23-001171,-21.245,151.8,10.71,0.23
17950,23-001195,-19.453,151.528,10.49,0.0
17970,23-001215,-17.339,149.177,10.35,0.07
17981,23-001226,-20.704,148.184,10.21,0.2
18101,23-001346,-20.731,151.834,9.26,0.41
18107,23-001352,-19.104,149.068,9.23,0.82
18109,23-001354,-18.902,149.87,9.23,0.21
18115,23-001360,-20.388,149.467,9.18,0.24
18231,23-001476,-18.3,146.876,8.58,0.79
18258,23-001503,-19.543,151.462,8.44,0.22
18259,23-001504,-19.574,151.15,8.44,0.94
18283,23-001528,-17.063,146.667,8.3,0.41
18285,23-001530,-17.832,148.15,8.28,0.19
