,id,lat,lon,diam,depth
11868,20-000062,-2.618,21.817,67.97,0.67
11873,20-000067,-1.28,22.025,65.58,1.04
11875,20-000069,-1.013,22.182,64.65,0.91
11980,20-000174,-3.207,22.346,43.16,0.87
12281,20-000475,-4.475,22.014,25.68,0.2
12299,20-000493,-5.016,22.245,24.96,0.34
12346,20-000540,-3.133,21.71,23.59,0.57
12444,20-000638,-4.729,20.797,20.86,1.18
12505,20-000699,-4.11,21.805,19.45,0.37
12662,20-000856,-4.551,17.1,16.31,1.2
12934,20-001128,-4.618,22.386,12.88,1.21
12974,20-001168,-5.381,21.606,12.4,0.0
13018,20-001212,-0.82,20.676,11.99,0.91
13116,20-001310,-4.975,17.527,11.04,0.06
13208,20-001402,-1.454,18.901,10.3,0.35
13291,20-001485,-4.563,19.001,9.63,0.83
13431,20-001625,-0.732,19.517,8.76,0.77
