,id,lat,lon,diam,depth
3058,11-000031,10.742,-1.39,71.19,1.8
3090,11-000063,5.903,-4.441,55.51,0.71
3091,11-000064,9.561,-4.464,55.24,0.16
3158,11-000131,10.764,-4.31,40.02,0.88
3207,11-000180,10.928,-2.805,35.07,1.03
3229,11-000202,10.294,-1.17,33.42,1.6
3264,11-000237,8.743,-2.248,29.77,0.11
3278,11-000251,8.831,-1.041,28.71,1.01
3286,11-000259,9.03,-1.884,28.43,0.77
3302,11-000275,9.927,-0.933,27.24,1.6
3350,11-000323,11.156,-3.985,24.37,0.76
3357,11-000330,7.807,-0.398,24.05,1.47
3377,11-000350,8.311,-3.536,22.77,0.35
3378,11-000351,9.298,-4.615,22.76,0.51
3383,11-000356,7.124,-1.731,22.53,1.11
3389,11-000362,9.393,-4.923,22.24,0.35
3400,11-000373,8.762,-1.73,21.73,0.96
3417,11-000390,8.356,-3.911,20.99,0.42
3544,11-000517,10.118,-2.662,16.76,0.6
3562,11-000535,8.112,-3.757,16.34,1.27
3623,11-000596,10.875,-3.345,15.22,0.23
3624,11-000597,6.511,-3.575,15.19,0.85
3634,11-000607,8.941,-3.874,14.99,0.4
3643,11-000616,5.688,-0.098,14.68,0.95
3669,11-000642,6.706,-4.447,14.18,0.99
3670,11-000643,11.102,-4.321,14.15,0.0
3675,11-000648,8.645,-3.245,13.99,0.34
3687,11-000660,6.466,-2.639,13.78,0.06
3693,11-000666,7.636,-5.221,13.66,1.24
3716,11-000689,8.38,-1.474,13.31,1.23
3732,11-000705,8.205,-1.826,13.11,1.11
3785,11-000758,5.782,-1.134,12.07,0.11
3810,11-000783,7.421,-0.608,11.75,0.98
3859,11-000832,7.24,-2.159,11.03,0.72
3894,11-000867,9.582,-2.674,10.57,0.78
3895,11-000868,9.578,-2.047,10.57,0.15
3930,11-000903,9.477,-1.535,10.2,0.13
4038,11-001011,6.533,-0.023,9.23,0.17
4104,11-001077,10.377,-4.469,8.72,0.54
4143,11-001116,10.524,-1.512,8.48,0.56
4165,11-001138,8.53,-3.305,8.31,0.14
4195,11-001168,9.441,-3.818,8.05,0.11
