,id,lat,lon,diam,depth
7818,15-000003,9.702,161.94,87.96,0.25
7851,15-000036,11.232,159.368,35.99,1.97
7853,15-000038,7.317,161.493,35.04,0.24
7860,15-000045,9.781,159.005,31.45,0.43
7881,15-000066,8.532,162.578,25.24,0.27
7886,15-000071,9.032,159.278,23.52,0.52
7887,15-000072,10.573,160.957,23.32,0.85
7888,15-000073,9.57,158.4,23.21,0.13
7903,15-000088,6.398,160.425,20.81,0.46
7905,15-000090,9.14,159.236,20.69,0.68
7920,15-000105,10.563,162.786,19.03,0.38
7926,15-000111,9.307,159.283,18.62,0.72
7933,15-000118,9.39,160.866,17.39,0.9
7937,15-000122,10.109,158.847,16.93,0.14
7973,15-000158,8.545,159.454,14.19,0.51
7990,15-000175,10.676,163.1,12.95,0.28
7999,15-000184,9.384,159.075,12.52,0.57
8004,15-000189,8.655,159.61,12.29,0.45
8010,15-000195,8.94,159.889,12.0,0.97
8083,15-000268,8.254,159.468,9.5,0.32
8091,15-000276,8.259,159.794,9.19,0.32
8098,15-000283,9.218,158.576,9.06,0.28
8113,15-000298,9.036,158.859,8.62,0.66
8138,15-000323,9.101,162.778,8.03,0.0
