,id,lat,lon,diam,depth
19920,26-000004,-44.921,-44.396,137.65,1.53
19940,26-000048,-44.555,-44.613,61.66,1.39
19955,26-000078,-39.791,-43.674,52.3,1.52
19998,26-000155,-39.958,-42.76,42.21,1.36
20049,26-000262,-44.655,-42.172,31.36,0.49
20108,26-000366,-44.109,-43.14,25.08,0.45
20124,26-000396,-43.611,-43.827,24.05,0.33
20134,26-000415,-43.918,-44.751,23.26,0.0
20157,26-000452,-42.374,-40.675,22.18,1.65
20205,26-000531,-42.065,-42.51,19.53,1.65
20281,26-000663,-39.61,-43.306,16.4,0.0
20341,26-000781,-39.41,-44.275,13.87,0.64
20351,26-000796,-43.452,-43.629,13.7,0.25
20360,26-000811,-44.662,-41.999,13.39,0.22
20370,26-000826,-42.998,-43.506,13.18,0.83
20372,26-000829,-40.317,-40.423,13.13,0.87
20417,26-000901,-40.503,-42.973,11.98,0.85
20449,26-000960,-40.986,-40.982,11.29,0.0
20468,26-000995,-41.183,-44.762,10.88,0.48
20524,26-001079,-41.257,-43.472,10.0,0.0
20532,26-001089,-43.298,-40.804,9.85,0.47
20568,26-001145,-40.756,-44.278,9.29,0.0
20591,26-001178,-40.391,-42.115,9.05,0.21
