,id,lat,lon,diam,depth
726,05-000007,41.792,44.544,131.55,2.42
747,05-000028,43.732,40.327,65.13,2.77
918,05-000228,44.712,41.162,26.32,0.61
926,05-000236,39.659,42.635,26.05,0.8
988,05-000312,40.398,39.523,22.18,0.79
996,05-000321,43.404,41.047,21.77,0.0
1064,05-000403,42.898,41.743,18.89,0.82
1204,05-000563,41.816,40.419,13.9,0.12
1284,05-000665,40.569,40.301,12.05,0.57
1290,05-000674,39.998,42.739,11.98,0.17
1351,05-000747,44.177,40.842,11.12,0.37
1363,05-000767,42.18,40.669,10.83,0.18
1416,05-000829,39.75,39.511,10.18,0.36
1475,05-000897,40.169,39.554,9.57,0.34
1492,05-000921,42.344,39.595,9.36,0.1
1572,05-001022,44.144,39.547,8.37,0.07
1600,05-001059,40.952,41.416,8.11,0.13
