,id,lat,lon,diam,depth
7097,14-000000,1.833,125.426,165.98,0.0
7106,14-000009,0.252,128.417,75.03,1.43
7112,14-000015,4.348,126.566,67.98,0.65
7161,14-000064,2.442,129.329,37.88,1.55
7247,14-000150,5.357,125.109,24.56,1.5
7249,14-000152,1.958,126.338,24.38,1.45
7264,14-000167,4.392,125.362,23.22,0.14
7273,14-000176,4.797,125.105,22.52,0.6
7331,14-000234,4.961,124.743,19.53,0.54
7333,14-000236,3.425,125.824,19.36,0.19
7378,14-000281,3.066,126.466,16.81,0.94
7432,14-000335,1.014,129.362,14.67,1.12
7521,14-000424,1.702,127.753,12.29,0.99
7546,14-000449,0.801,127.269,11.73,1.26
7743,14-000646,4.681,126.418,8.65,0.96
7762,14-000665,4.941,124.513,8.5,0.4
7790,14-000693,3.926,128.088,8.23,0.75
