,id,lat,lon,diam,depth
18355,24-000006,-38.157,-162.523,197.08,0.0
18360,24-000015,-37.985,-161.199,129.49,0.0
18406,24-000109,-38.026,-159.159,58.34,1.92
18482,24-000268,-34.047,-159.911,37.74,0.19
18507,24-000341,-35.721,-158.909,33.42,0.77
18528,24-000389,-39.343,-161.928,31.43,0.82
18542,24-000412,-33.827,-159.525,30.61,0.75
18581,24-000500,-35.878,-162.476,26.69,0.35
18614,24-000566,-35.639,-157.878,24.38,0.21
18639,24-000621,-37.074,-158.705,23.08,0.46
18677,24-000706,-38.74,-160.812,20.84,0.36
18718,24-000794,-36.082,-160.389,18.9,0.32
18738,24-000844,-35.308,-163.104,17.95,0.46
18739,24-000846,-36.026,-161.059,17.86,0.36
18767,24-000902,-34.738,-160.216,16.97,0.27
18769,24-000906,-34.211,-162.4,16.9,0.39
18799,24-000975,-35.622,-159.663,15.83,0.28
18825,24-001029,-36.246,-159.339,15.07,0.35
18827,24-001032,-36.927,-161.352,15.03,1.0
18880,24-001141,-38.046,-160.673,13.62,0.22
18894,24-001181,-34.292,-158.58,13.12,0.15
18920,24-001246,-34.414,-159.305,12.52,0.2
18929,24-001259,-36.509,-157.742,12.39,0.73
18936,24-001271,-35.643,-162.876,12.29,0.16
18944,24-001286,-37.695,-161.354,12.17,0.21
18966,24-001356,-34.578,-160.216,11.46,0.34
18968,24-001358,-35.394,-158.368,11.45,0.95
18993,24-001407,-37.458,-158.76,11.05,0.73
19023,24-001460,-34.201,-159.278,10.63,0.71
19069,24-001570,-37.204,-161.788,9.86,0.88
19076,24-001589,-38.832,-158.63,9.74,0.66
19086,24-001605,-34.466,-158.206,9.64,0.0
19112,24-001666,-38.667,-160.307,9.23,0.0
19154,24-001753,-34.999,-160.262,8.76,0.12
19156,24-001759,-37.386,-162.241,8.74,0.36
19216,24-001870,-37.483,-161.682,8.14,0.73
