,id,lat,lon,diam,depth
8204,16-000060,-18.863,-154.572,61.25,0.94
8208,16-000064,-22.132,-152.911,58.77,0.28
8230,16-000086,-20.642,-154.635,53.15,0.1
8235,16-000091,-18.084,-156.956,50.63,1.19
8245,16-000101,-19.28,-152.731,49.68,0.99
8310,16-000166,-17.121,-154.511,39.87,1.18
8331,16-000187,-20.677,-156.011,37.84,0.11
8358,16-000214,-20.936,-156.932,34.94,0.2
8405,16-000261,-21.358,-154.496,31.26,0.21
8447,16-000303,-21.795,-155.737,29.26,0.07
8450,16-000306,-16.966,-154.777,29.09,0.71
8463,16-000319,-19.443,-156.75,28.54,0.56
8489,16-000345,-21.21,-152.528,27.88,0.51
8509,16-000365,-17.843,-156.666,26.82,0.43
8630,16-000486,-21.235,-153.214,22.42,0.3
8636,16-000492,-18.187,-151.909,22.26,0.38
8663,16-000519,-21.527,-155.335,21.46,0.08
8714,16-000570,-20.174,-156.688,19.88,0.73
8792,16-000648,-20.924,-153.71,18.08,0.31
8838,16-000694,-21.409,-156.589,17.17,0.09
8868,16-000724,-22.13,-154.357,16.31,0.55
8891,16-000747,-21.332,-156.086,15.97,0.06
8892,16-000748,-17.372,-155.26,15.96,0.47
8903,16-000759,-20.654,-155.127,15.84,0.07
8934,16-000790,-20.33,-157.271,15.3,0.61
8951,16-000807,-18.082,-153.967,15.11,0.31
8953,16-000809,-22.227,-154.583,15.09,0.57
9035,16-000891,-20.505,-152.929,13.83,0.32
9120,16-000976,-18.617,-155.467,12.89,0.66
9128,16-000984,-18.22,-153.265,12.68,0.44
9137,16-000993,-19.628,-153.608,12.52,0.64
9146,16-001002,-18.666,-154.136,12.42,0.53
9177,16-001033,-17.416,-154.214,11.93,0.16
9188,16-001044,-22.326,-155.169,11.82,0.05
9189,16-001045,-18.167,-155.911,11.81,0.07
9200,16-001056,-18.727,-153.153,11.66,0.25
9202,16-001058,-17.904,-154.569,11.64,0.12
9307,16-001163,-22.455,-152.007,10.68,0.15
9454,16-001310,-17.249,-154.96,9.34,0.2
9498,16-001354,-18.683,-156.027,9.07,0.57
9507,16-001363,-16.893,-153.536,9.03,0.16
9534,16-001390,-19.574,-157.494,8.88,0.44
9675,16-001531,-18.176,-152.788,8.19,0.71
