,id,lat,lon,diam,depth
19237,25-000025,-43.733,-113.263,89.79,1.16
19244,25-000040,-44.203,-115.799,77.08,0.43
19253,25-000062,-40.281,-114.347,65.79,0.72
19254,25-000064,-42.463,-112.52,64.27,1.4
19263,25-000084,-44.074,-117.031,54.31,0.22
19270,25-000095,-40.509,-115.919,51.66,0.99
19283,25-000113,-43.278,-113.97,48.42,0.0
19299,25-000139,-43.009,-115.06,44.47,0.73
19302,25-000145,-42.268,-116.096,44.16,0.43
19310,25-000156,-41.321,-114.0,42.72,0.46
19318,25-000171,-41.45,-116.418,41.16,0.0
19323,25-000177,-40.787,-114.424,39.89,0.59
19326,25-000182,-41.756,-117.622,39.41,0.34
19331,25-000188,-40.249,-117.42,38.81,0.49
19372,25-000277,-41.268,-117.359,30.92,0.51
19384,25-000304,-44.833,-116.514,29.57,0.27
19398,25-000336,-44.122,-115.655,27.27,1.34
19409,25-000364,-39.873,-112.671,25.5,0.08
19444,25-000445,-39.911,-118.033,22.32,0.0
19474,25-000514,-44.796,-113.001,20.54,1.1
19482,25-000531,-41.9,-115.035,20.12,0.39
19510,25-000598,-40.174,-117.936,17.96,0.1
19516,25-000612,-43.207,-113.305,17.54,0.95
19520,25-000622,-40.956,-113.836,17.44,0.13
19525,25-000632,-39.641,-115.763,17.21,0.38
19543,25-000686,-43.825,-116.762,16.14,0.13
19552,25-000703,-41.701,-113.421,15.95,0.34
19561,25-000722,-42.917,-112.933,15.69,0.84
19565,25-000733,-44.124,-114.372,15.46,0.26
19571,25-000743,-42.307,-115.791,15.25,0.39
19612,25-000834,-44.516,-112.787,14.2,0.97
19676,25-001000,-42.964,-113.333,12.17,0.0
19687,25-001026,-40.955,-113.429,11.96,0.23
19692,25-001032,-39.772,-117.548,11.87,0.26
19701,25-001044,-39.501,-112.601,11.71,0.11
19791,25-001232,-39.942,-115.065,9.71,0.15
19852,25-001359,-44.8,-113.355,8.77,0.12
19870,25-001395,-40.338,-113.116,8.57,0.06
19875,25-001407,-44.567,-115.454,8.45,0.13
19884,25-001423,-43.867,-113.045,8.33,0.43
19891,25-001439,-43.756,-112.672,8.24,0.47
19892,25-001441,-42.277,-118.08,8.24,0.13
19895,25-001449,-44.291,-115.036,8.21,0.24
