,id,lat,lon,diam,depth
10446,19-000008,-8.955,-6.913,150.68,0.78
10451,19-000013,-7.648,-8.913,101.67,0.75
10463,19-000025,-10.801,-7.408,82.28,0.58
10525,19-000087,-8.688,-9.013,53.25,0.95
10583,19-000145,-6.677,-6.417,41.04,0.68
10592,19-000154,-5.938,-9.655,39.68,1.2
10603,19-000165,-6.176,-7.64,38.27,1.05
10671,19-000233,-9.302,-10.34,31.13,0.0
10685,19-000247,-6.262,-11.132,30.27,1.42
10823,19-000385,-6.271,-10.503,23.41,1.55
10832,19-000394,-9.546,-11.172,22.98,0.71
10863,19-000425,-6.91,-9.381,21.72,0.0
10887,19-000449,-9.952,-10.234,21.02,1.48
10942,19-000504,-7.701,-5.989,19.65,1.43
10958,19-000520,-10.785,-8.064,19.26,0.47
11009,19-000571,-6.459,-5.943,17.64,0.56
11019,19-000581,-9.707,-11.021,17.56,0.86
11063,19-000625,-7.355,-6.322,16.26,1.01
11067,19-000629,-9.686,-6.921,16.21,1.68
11122,19-000684,-9.71,-10.376,15.08,0.23
11198,19-000760,-6.76,-10.139,13.95,0.87
11254,19-000816,-6.153,-5.887,13.03,0.44
11261,19-000823,-7.339,-8.093,12.97,1.03
11394,19-000956,-11.135,-11.232,11.13,0.94
11443,19-001005,-7.208,-10.366,10.65,0.88
11499,19-001061,-8.344,-10.204,10.04,0.08
11544,19-001106,-7.356,-9.991,9.67,0.12
11565,19-001127,-5.882,-10.813,9.49,0.0
11587,19-001149,-8.634,-10.763,9.36,0.75
11673,19-001235,-6.666,-9.547,8.78,0.0
11751,19-001313,-11.169,-5.798,8.34,0.71
