,id,lat,lon,diam,depth
19929,26-000024,-41.561,-7.425,75.65,1.99
19950,26-000071,-43.76,-8.327,54.1,0.66
19985,26-000134,-40.467,-9.967,44.86,0.95
20060,26-000278,-42.358,-9.895,30.28,0.13
20065,26-000287,-44.05,-7.56,29.92,0.26
20096,26-000346,-40.422,-7.385,25.72,0.93
20143,26-000429,-42.247,-7.476,22.94,0.0
20151,26-000439,-43.344,-10.239,22.54,0.4
20169,26-000469,-43.462,-9.605,21.76,0.11
20172,26-000476,-42.978,-9.782,21.51,0.27
20173,26-000477,-44.963,-9.598,21.47,0.26
20174,26-000478,-40.556,-10.411,21.37,1.07
20190,26-000506,-42.389,-10.924,20.33,0.92
20193,26-000509,-42.83,-5.649,20.27,0.19
20264,26-000627,-44.099,-6.203,17.02,0.24
20268,26-000634,-44.401,-9.588,16.9,0.18
20273,26-000642,-44.265,-5.646,16.71,1.07
20285,26-000669,-41.298,-8.747,16.07,0.31
20298,26-000688,-41.816,-8.953,15.66,1.05
20340,26-000778,-43.943,-9.13,13.95,0.47
20353,26-000800,-44.858,-10.678,13.65,0.15
20404,26-000881,-42.352,-7.045,12.37,0.38
20487,26-001029,-40.548,-10.427,10.52,0.39
20488,26-001030,-43.459,-9.897,10.51,0.4
20494,26-001038,-44.653,-7.797,10.37,0.35
20565,26-001139,-44.726,-10.748,9.34,0.15
20646,26-001289,-42.418,-8.783,8.21,0.26
