,id,lat,lon,diam,depth
13593,21-000035,-28.892,84.156,77.94,2.03
13684,21-000126,-29.698,81.263,49.22,1.69
13727,21-000169,-29.675,82.967,43.67,1.57
13759,21-000201,-29.839,83.676,39.73,1.57
13852,21-000294,-28.391,83.417,33.0,1.16
13874,21-000316,-29.824,79.543,31.73,1.02
14398,21-000840,-28.379,80.732,16.08,1.11
14444,21-000886,-28.971,80.73,15.42,0.5
14504,21-000946,-28.485,79.305,14.68,0.61
14797,21-001239,-29.555,80.646,11.35,0.32
14827,21-001269,-29.561,78.791,11.05,0.0
14851,21-001293,-29.12,80.275,10.88,0.29
21579,28-000044,-31.974,82.332,58.38,0.2
21592,28-000076,-33.617,81.015,50.73,0.6
21610,28-000108,-33.256,84.351,44.81,1.69
21654,28-000242,-30.922,79.012,29.56,1.11
21656,28-000249,-30.769,81.274,29.12,0.84
21659,28-000260,-31.038,84.219,28.45,1.34
21679,28-000306,-30.478,82.15,25.9,0.46
21683,28-000321,-30.682,84.337,25.04,0.7
21687,28-000336,-33.478,82.997,24.18,2.08
21695,28-000354,-30.972,79.319,23.29,1.51
21713,28-000391,-31.849,79.936,21.58,0.74
21728,28-000431,-31.302,81.588,19.97,1.54
21752,28-000494,-30.708,79.623,17.34,0.95
21757,28-000505,-31.164,83.697,17.15,0.27
21780,28-000552,-33.404,82.391,15.92,0.27
21787,28-000564,-32.535,79.395,15.58,0.63
21800,28-000606,-32.085,81.343,14.77,0.18
21811,28-000630,-32.033,79.912,14.22,0.78
21853,28-000724,-32.112,82.193,12.35,0.68
21889,28-000804,-30.9,81.721,11.07,0.57
21943,28-000944,-30.175,78.964,9.42,0.57
21949,28-000958,-33.07,81.983,9.27,0.43
21963,28-001000,-31.182,81.862,8.95,0.21
21970,28-001012,-30.028,80.279,8.81,0.12
21973,28-001015,-31.802,80.784,8.75,0.44
