,id,lat,lon,diam,depth
13699,21-000141,-29.852,63.62,47.84,1.21
13700,21-000142,-28.807,65.555,47.4,1.41
13739,21-000181,-29.383,66.277,42.11,0.97
13980,21-000422,-29.518,62.094,26.29,1.14
14229,21-000671,-29.989,61.97,19.34,0.45
14387,21-000829,-28.859,62.192,16.28,0.85
14437,21-000879,-29.723,62.535,15.53,0.0
14477,21-000919,-29.015,65.843,14.97,0.43
14617,21-001059,-28.422,63.987,13.19,0.23
14636,21-001078,-29.413,65.096,12.94,0.83
14686,21-001128,-29.939,63.037,12.5,0.0
14697,21-001139,-28.59,64.763,12.38,0.35
14705,21-001147,-28.796,64.906,12.28,0.68
14985,21-001427,-29.056,65.096,9.73,0.34
15151,21-001593,-28.688,63.161,8.5,0.34
21607,28-000103,-31.975,62.053,45.54,0.18
21640,28-000200,-32.8,62.14,33.09,1.01
21722,28-000411,-33.388,63.767,20.57,0.46
21820,28-000648,-33.563,62.844,13.89,0.0
21827,28-000657,-32.374,62.541,13.67,0.21
21869,28-000755,-31.651,62.243,11.84,0.24
21894,28-000823,-32.462,67.208,10.8,0.39
21923,28-000901,-30.252,62.101,9.91,0.3
