,id,lat,lon,diam,depth
808,05-000098,33.45,3.838,40.47,1.32
815,05-000107,33.342,2.364,38.65,0.2
830,05-000125,32.836,0.665,36.12,1.1
849,05-000146,33.462,0.193,33.5,0.47
851,05-000148,33.325,5.158,33.34,0.35
872,05-000172,31.33,0.151,30.43,0.61
892,05-000193,32.286,3.105,28.43,0.71
899,05-000202,33.2,2.508,27.76,1.41
924,05-000234,32.57,1.787,26.07,0.55
955,05-000271,31.047,2.512,24.14,0.45
1059,05-000396,33.006,2.221,19.07,0.35
1070,05-000410,32.059,3.74,18.45,0.97
1153,05-000505,33.005,0.208,15.41,0.75
1159,05-000514,30.942,2.631,15.2,0.81
1176,05-000532,30.376,3.563,14.73,0.86
1212,05-000571,31.968,0.127,13.65,0.3
1229,05-000592,32.292,1.028,13.34,0.1
1263,05-000639,31.927,3.452,12.57,0.37
1362,05-000765,32.583,2.424,10.83,0.55
1403,05-000813,30.761,2.086,10.33,0.08
1405,05-000816,30.589,0.609,10.32,0.03
1433,05-000848,33.224,2.126,10.03,0.21
1455,05-000874,31.044,2.68,9.72,0.77
1464,05-000884,31.72,0.9,9.65,0.28
1561,05-001007,32.511,5.204,8.47,0.24
1596,05-001054,30.135,4.299,8.13,0.57
4321,12-000117,28.451,2.986,50.61,0.46
4363,12-000159,29.462,5.569,45.33,0.95
4428,12-000224,29.47,0.148,39.81,0.37
4674,12-000470,29.095,3.239,25.57,0.21
4784,12-000580,28.947,1.517,21.55,0.17
4800,12-000596,29.799,2.555,21.27,0.1
4831,12-000627,28.135,1.647,20.48,0.58
4861,12-000657,28.888,2.834,19.87,0.17
5066,12-000862,29.695,1.684,16.07,0.14
5093,12-000889,29.765,0.829,15.56,0.06
5489,12-001285,28.665,5.578,10.95,0.28
5509,12-001305,28.626,0.353,10.8,0.21
5517,12-001313,29.88,1.174,10.74,0.64
5548,12-001344,28.432,4.066,10.45,0.31
5622,12-001418,29.627,2.514,9.92,0.06
5738,12-001534,29.967,4.93,9.16,0.22
5771,12-001567,29.201,5.203,8.92,0.11
5929,12-001725,29.526,1.355,8.07,0.45
5935,12-001731,29.872,4.704,8.04,0.5
