,id,lat,lon,diam,depth
13615,21-000057,-21.684,53.254,67.21,1.46
13662,21-000104,-20.141,50.904,51.91,0.58
13691,21-000133,-19.422,52.048,48.45,0.62
13855,21-000297,-19.401,53.839,32.96,0.81
13860,21-000302,-17.569,52.177,32.79,1.97
13954,21-000396,-21.299,51.333,27.3,0.33
13982,21-000424,-17.74,52.029,26.24,0.86
14036,21-000478,-21.247,54.771,24.61,1.97
14051,21-000493,-21.839,55.768,24.25,1.6
14113,21-000555,-16.9,51.892,22.18,1.43
14140,21-000582,-18.963,54.418,21.5,0.91
14146,21-000588,-21.461,54.836,21.38,1.68
14171,21-000613,-21.1,51.092,20.77,0.4
14193,21-000635,-17.251,51.252,20.15,0.24
14270,21-000712,-21.028,54.705,18.27,2.02
14289,21-000731,-21.367,52.66,18.0,0.17
14333,21-000775,-20.64,52.358,17.19,0.13
14348,21-000790,-20.774,56.033,16.9,1.25
14363,21-000805,-20.806,54.627,16.69,1.62
14439,21-000881,-17.998,51.005,15.49,0.92
14441,21-000883,-21.97,51.427,15.48,0.0
14502,21-000944,-19.7,52.651,14.71,0.06
14681,21-001123,-21.002,56.217,12.55,0.13
14788,21-001230,-17.112,52.236,11.41,0.58
14807,21-001249,-20.642,54.579,11.27,1.31
14821,21-001263,-21.486,51.833,11.12,0.05
14823,21-001265,-17.319,54.157,11.08,0.71
14990,21-001432,-17.269,54.061,9.67,1.01
15049,21-001491,-21.719,53.844,9.24,0.8
15102,21-001544,-18.702,52.245,8.86,0.91
15108,21-001550,-21.858,53.874,8.85,0.81
15127,21-001569,-20.539,54.562,8.65,0.73
15133,21-001575,-18.573,53.575,8.63,1.15
15154,21-001596,-19.84,52.815,8.48,0.09
15202,21-001644,-22.382,54.154,8.2,0.74
