,id,lat,lon,diam,depth
19927,26-000021,-36.591,-48.693,83.34,2.3
19932,26-000027,-33.817,-48.592,70.83,1.51
19938,26-000039,-37.414,-45.548,65.84,0.0
19943,26-000055,-37.145,-46.497,58.63,2.12
19946,26-000060,-37.12,-50.592,57.18,1.99
19956,26-000079,-36.391,-46.593,52.17,1.6
19959,26-000083,-34.943,-48.057,51.46,1.39
19963,26-000091,-34.531,-46.067,50.79,1.55
19974,26-000110,-35.987,-47.608,47.77,0.0
19992,26-000144,-38.212,-46.236,43.64,1.39
20035,26-000232,-35.546,-48.692,34.36,1.01
20044,26-000254,-36.111,-50.298,31.97,1.0
20047,26-000260,-37.412,-47.229,31.5,0.91
20084,26-000321,-37.224,-47.579,27.2,0.16
20131,26-000410,-34.518,-46.785,23.55,0.45
20202,26-000522,-33.94,-47.249,19.84,0.59
20236,26-000583,-35.887,-45.168,18.1,0.64
20270,26-000638,-37.595,-48.313,16.77,0.44
20369,26-000823,-39.254,-48.087,13.23,0.71
20396,26-000872,-34.956,-49.012,12.49,0.3
20426,26-000918,-36.788,-46.827,11.84,0.0
20428,26-000925,-36.161,-45.887,11.72,0.22
20556,26-001128,-33.779,-48.137,9.46,0.79
20590,26-001176,-38.036,-47.641,9.05,0.44
20592,26-001180,-34.805,-47.983,9.03,0.76
20598,26-001188,-36.282,-45.552,8.97,0.3
20616,26-001229,-38.181,-49.656,8.61,0.41
20642,26-001282,-37.697,-50.009,8.23,0.36
20662,26-001317,-37.193,-50.201,8.06,0.07
20667,26-001324,-38.221,-46.677,8.03,0.0
20669,26-001331,-35.717,-46.558,8.0,0.47
