,id,lat,lon,diam,depth
11818,20-000012,-18.171,11.414,140.15,1.53
11881,20-000075,-17.962,16.164,62.81,1.8
12030,20-000224,-17.786,15.09,38.71,0.36
12049,20-000243,-19.998,15.41,37.41,0.56
12061,20-000255,-20.142,12.767,35.87,0.28
12087,20-000281,-20.123,14.915,33.55,0.52
12141,20-000335,-17.949,11.817,30.64,1.62
12213,20-000407,-19.283,12.852,27.56,1.93
12253,20-000447,-22.018,12.771,26.41,1.27
12271,20-000465,-21.612,12.941,25.95,0.65
12341,20-000535,-18.36,14.668,23.82,0.06
12428,20-000622,-18.584,15.683,21.21,0.31
12441,20-000635,-18.495,15.591,20.91,0.33
12460,20-000654,-19.735,16.856,20.53,0.88
12473,20-000667,-17.194,12.107,20.17,0.65
12488,20-000682,-19.267,15.858,19.82,0.55
12552,20-000746,-20.237,14.063,18.5,0.67
12696,20-000890,-19.803,14.796,15.88,1.31
12744,20-000938,-19.275,11.475,15.15,0.69
12899,20-001093,-19.969,16.042,13.27,0.16
12957,20-001151,-18.566,15.101,12.6,0.1
13045,20-001239,-17.555,13.782,11.72,0.14
13057,20-001251,-20.542,15.555,11.63,0.0
13101,20-001295,-20.865,11.766,11.19,0.06
13151,20-001345,-17.917,15.451,10.72,0.38
13155,20-001349,-18.339,12.767,10.69,0.86
13156,20-001350,-17.564,12.873,10.69,0.19
13202,20-001396,-18.903,12.959,10.4,0.15
13257,20-001451,-18.693,14.545,9.87,0.13
13281,20-001475,-19.336,15.32,9.72,0.07
13323,20-001517,-21.195,14.322,9.41,0.16
13367,20-001561,-19.018,14.728,9.12,0.0
13530,20-001724,-19.72,11.253,8.13,0.06
