,id,lat,lon,diam,depth
13565,21-000007,-21.189,85.105,112.89,1.44
13679,21-000121,-19.53,84.384,49.6,1.55
13683,21-000125,-21.293,86.441,49.23,0.94
13722,21-000164,-19.421,86.775,44.04,1.79
13888,21-000330,-20.471,87.001,31.3,0.37
14058,21-000500,-18.238,86.701,24.09,0.96
14087,21-000529,-19.614,86.234,22.84,0.61
14107,21-000549,-20.163,88.474,22.3,0.89
14126,21-000568,-21.211,84.42,21.78,1.52
14129,21-000571,-19.057,86.443,21.66,0.88
14156,21-000598,-21.642,86.401,21.21,0.76
14288,21-000730,-22.433,89.767,18.0,0.35
14342,21-000784,-17.095,85.011,17.04,0.55
14355,21-000797,-21.49,88.981,16.81,0.62
14431,21-000873,-18.006,84.477,15.62,0.54
14440,21-000882,-17.327,88.607,15.48,0.64
14467,21-000909,-18.912,85.648,15.11,0.45
14515,21-000957,-17.538,87.584,14.53,0.09
14529,21-000971,-19.712,89.703,14.34,0.57
14558,21-001000,-18.06,87.4,14.0,1.33
14590,21-001032,-20.42,88.756,13.54,0.26
14595,21-001037,-17.687,88.978,13.49,0.46
14632,21-001074,-18.788,89.84,12.98,1.28
14645,21-001087,-18.081,87.081,12.9,0.26
14680,21-001122,-22.489,84.463,12.55,0.36
14683,21-001125,-18.051,88.062,12.54,0.53
14769,21-001211,-17.665,89.17,11.65,0.47
14865,21-001307,-20.363,84.813,10.79,1.06
14867,21-001309,-18.109,89.933,10.77,1.11
14873,21-001315,-17.729,86.225,10.69,0.22
14891,21-001333,-18.192,87.81,10.58,0.4
14934,21-001376,-19.351,87.507,10.19,0.29
14946,21-001388,-20.699,84.42,10.08,0.86
14954,21-001396,-18.475,87.604,10.0,0.21
14955,21-001397,-20.529,85.866,9.99,0.42
15014,21-001456,-22.047,89.571,9.48,0.15
15063,21-001505,-17.889,85.319,9.13,0.26
15097,21-001539,-21.827,89.135,8.89,0.14
15134,21-001576,-20.668,87.507,8.62,0.12
15166,21-001608,-19.5,88.916,8.41,0.13
15167,21-001609,-21.622,89.983,8.4,0.75
15174,21-001616,-17.669,88.328,8.39,0.87
15179,21-001621,-16.964,87.04,8.35,0.13
15194,21-001636,-18.685,88.559,8.25,0.15
15203,21-001645,-21.405,86.188,8.18,0.32
