,id,lat,lon,diam,depth
327,04-000014,44.069,-46.762,63.26,0.07
380,04-000088,42.266,-48.147,30.77,0.04
388,04-000100,41.504,-47.771,29.14,0.03
454,04-000198,44.491,-48.458,20.49,0.06
455,04-000202,44.824,-47.058,19.89,0.06
482,04-000244,40.248,-47.806,17.45,0.87
506,04-000273,42.02,-49.706,16.06,0.16
509,04-000276,40.721,-50.544,15.91,0.04
516,04-000288,41.331,-45.772,15.34,0.1
549,04-000329,41.645,-45.9,13.59,0.78
574,04-000361,42.127,-47.85,12.23,0.83
648,04-000459,41.466,-46.38,9.72,0.1
654,04-000467,41.245,-48.725,9.56,0.07
676,04-000499,41.617,-47.156,9.07,0.08
677,04-000500,44.334,-49.855,9.06,0.06
695,04-000524,42.425,-46.372,8.57,0.12
