,id,lat,lon,diam,depth
22028,29-000040,-37.058,171.362,68.59,1.08
22076,29-000114,-38.389,173.886,51.14,0.51
22103,29-000173,-37.945,173.827,43.14,0.19
22116,29-000207,-36.564,173.77,40.55,0.15
22166,29-000302,-38.096,171.227,34.56,1.72
22195,29-000358,-36.251,171.441,31.21,1.57
22196,29-000359,-34.143,170.167,31.15,0.7
22249,29-000468,-37.13,173.32,26.89,0.09
22404,29-000802,-38.732,174.307,19.92,0.51
22413,29-000820,-38.029,169.556,19.64,1.04
22460,29-000921,-36.471,171.453,17.85,1.26
22484,29-000968,-33.873,172.651,17.06,0.96
22550,29-001095,-34.923,169.64,15.46,0.0
22570,29-001144,-38.832,173.548,14.88,0.13
22623,29-001250,-36.888,170.452,13.75,0.28
22636,29-001276,-35.309,170.529,13.49,0.28
22684,29-001382,-38.948,169.193,12.51,0.1
22809,29-001660,-39.319,169.565,10.44,0.06
22811,29-001666,-38.145,172.973,10.42,0.08
22943,29-001930,-35.139,169.602,8.85,0.09
22990,29-002025,-36.583,170.338,8.46,0.31
22999,29-002042,-35.592,171.775,8.37,0.67
23022,29-002088,-38.64,168.812,8.18,0.62
23043,29-002122,-34.069,169.154,8.05,0.25
