,id,lat,lon,diam,depth
10737,19-000299,-28.599,-44.633,27.52,0.39
10755,19-000317,-29.37,-39.813,26.67,0.64
10816,19-000378,-28.419,-40.508,23.94,0.2
11005,19-000567,-29.235,-43.767,17.82,0.17
11255,19-000817,-29.084,-44.448,13.02,0.1
11278,19-000840,-28.631,-39.979,12.69,0.94
11279,19-000841,-29.949,-39.55,12.69,0.45
11456,19-001018,-28.709,-40.365,10.53,0.69
11683,19-001245,-29.161,-42.589,8.74,0.78
11730,19-001292,-29.978,-44.378,8.44,0.12
19948,26-000063,-31.851,-42.005,56.14,0.66
20086,26-000325,-32.191,-41.121,26.76,0.42
20097,26-000348,-31.767,-43.116,25.69,0.46
20110,26-000369,-33.002,-43.878,25.0,0.66
20133,26-000412,-30.09,-41.951,23.42,0.18
20141,26-000427,-32.941,-44.507,23.07,0.53
20142,26-000428,-32.518,-40.476,22.97,1.27
20144,26-000430,-30.42,-44.637,22.91,1.32
20145,26-000431,-33.404,-41.32,22.89,1.41
20150,26-000438,-33.038,-41.601,22.56,1.19
20153,26-000443,-33.748,-43.59,22.4,0.78
20191,26-000507,-30.735,-40.466,20.32,0.58
20219,26-000556,-33.737,-44.1,18.98,0.5
20245,26-000598,-32.206,-42.593,17.76,0.52
20248,26-000603,-33.125,-39.893,17.61,0.96
20249,26-000608,-31.38,-40.157,17.5,0.34
20301,26-000693,-30.486,-41.12,15.56,0.38
20316,26-000737,-33.576,-43.933,14.58,0.86
20359,26-000810,-32.012,-40.259,13.41,0.26
20431,26-000929,-33.714,-42.286,11.67,0.1
20446,26-000956,-31.698,-39.486,11.38,0.76
20451,26-000963,-30.24,-39.892,11.25,0.06
20576,26-001158,-33.414,-42.562,9.18,0.62
20617,26-001238,-31.001,-43.892,8.53,0.62
