,id,lat,lon,diam,depth
7838,15-000023,8.54,164.219,43.38,0.11
7842,15-000027,10.059,163.584,40.12,0.21
7867,15-000052,5.676,163.515,28.24,0.15
7885,15-000070,10.561,165.812,23.77,0.15
7889,15-000074,11.05,164.609,22.98,0.27
7900,15-000085,9.319,168.215,21.25,0.05
7928,15-000113,8.041,167.891,18.23,0.17
7978,15-000163,9.474,166.994,13.86,0.07
7983,15-000168,9.607,165.877,13.46,1.05
7995,15-000180,9.475,163.177,12.62,0.26
8036,15-000221,8.239,166.816,10.7,0.03
8042,15-000227,9.399,164.786,10.57,0.12
8055,15-000240,7.697,166.191,10.26,0.93
8061,15-000246,7.701,167.896,10.16,0.03
