,id,lat,lon,diam,depth
10506,19-000068,-14.009,-16.39,59.74,1.33
10523,19-000085,-12.15,-12.322,53.61,1.54
10548,19-000110,-12.396,-12.824,48.42,1.38
10555,19-000117,-15.573,-13.727,46.49,0.12
10559,19-000121,-14.597,-12.784,45.61,2.04
10630,19-000192,-11.628,-11.286,35.12,0.74
10634,19-000196,-12.699,-13.338,34.79,0.55
10667,19-000229,-13.976,-16.587,31.38,1.35
10695,19-000257,-16.09,-11.601,29.75,0.89
10708,19-000270,-14.902,-15.901,29.3,0.81
10711,19-000273,-14.98,-13.723,29.13,0.0
10723,19-000285,-13.587,-15.921,28.29,0.96
10743,19-000305,-15.458,-16.345,27.25,0.79
10805,19-000367,-13.624,-16.388,24.41,1.04
10884,19-000446,-11.348,-15.965,21.1,0.7
10922,19-000484,-16.706,-16.073,20.18,1.28
10930,19-000492,-13.528,-12.454,19.97,0.4
10987,19-000549,-15.766,-12.697,18.4,1.7
11031,19-000593,-16.089,-15.967,17.12,0.32
11051,19-000613,-14.856,-14.028,16.62,0.46
11065,19-000627,-11.29,-14.693,16.24,0.52
11094,19-000656,-13.765,-13.458,15.69,0.23
11107,19-000669,-13.108,-14.747,15.44,0.0
11186,19-000748,-12.85,-14.482,14.06,0.48
11200,19-000762,-16.356,-13.335,13.91,0.41
11222,19-000784,-15.661,-12.61,13.51,0.81
11303,19-000865,-14.982,-12.019,12.29,0.38
11305,19-000867,-12.462,-16.108,12.28,0.28
11333,19-000895,-15.17,-12.191,11.88,0.13
11358,19-000920,-11.514,-16.044,11.63,0.27
11439,19-001001,-15.008,-14.372,10.71,0.84
11440,19-001002,-16.667,-15.165,10.68,0.1
11446,19-001008,-14.863,-15.698,10.61,0.74
11452,19-001014,-16.556,-11.92,10.54,0.1
11460,19-001022,-11.329,-13.966,10.5,0.93
11471,19-001033,-12.486,-16.418,10.41,0.08
11509,19-001071,-16.148,-12.168,9.99,0.12
11513,19-001075,-13.831,-11.693,9.91,0.12
11514,19-001076,-11.875,-14.032,9.91,0.08
11602,19-001164,-15.302,-16.748,9.27,0.15
11613,19-001175,-13.1,-15.573,9.2,0.74
11668,19-001230,-15.904,-13.512,8.81,0.0
11680,19-001242,-12.152,-14.676,8.75,0.82
11704,19-001266,-11.806,-13.694,8.59,0.14
11761,19-001323,-16.435,-13.776,8.28,0.88
11780,19-001342,-16.653,-14.534,8.11,0.07
11781,19-001343,-16.72,-16.654,8.11,0.17
11788,19-001350,-12.971,-14.929,8.09,0.12
