,id,lat,lon,diam,depth
119,03-000002,37.349,-61.589,109.97,0.45
134,03-000036,37.05,-60.213,32.34,1.94
162,03-000085,36.336,-61.366,20.58,0.0
226,03-000194,38.097,-60.601,12.92,0.17
315,03-000360,38.272,-61.102,8.04,0.16
323,04-000008,37.464,-59.442,79.62,0.48
340,04-000029,34.206,-59.505,51.62,0.09
373,04-000079,37.379,-57.854,33.65,0.24
375,04-000082,37.041,-58.645,32.02,0.26
377,04-000085,38.053,-59.813,31.46,0.33
435,04-000168,37.377,-57.34,23.1,0.28
470,04-000229,39.09,-59.177,18.29,0.08
485,04-000247,37.533,-59.121,17.28,0.83
583,04-000372,38.031,-56.907,11.97,0.0
626,04-000429,35.431,-57.247,10.5,0.82
642,04-000450,36.548,-57.447,9.95,0.51
708,04-000546,35.525,-56.667,8.18,0.43
709,04-000547,36.357,-57.932,8.18,0.49
716,04-000556,34.956,-57.818,8.06,0.56
