,id,lat,lon,diam,depth
19921,26-000006,-35.682,-36.355,135.65,3.31
19962,26-000089,-33.825,-39.014,50.86,1.44
20025,26-000218,-36.438,-38.55,35.75,0.88
20064,26-000284,-35.02,-38.202,29.98,0.64
20070,26-000297,-35.34,-34.265,29.27,0.91
20166,26-000464,-38.712,-36.819,21.86,0.0
20201,26-000520,-36.194,-37.803,19.87,0.65
20329,26-000756,-36.591,-38.168,14.24,0.45
20365,26-000816,-36.417,-34.001,13.33,0.3
20482,26-001020,-37.862,-35.188,10.66,0.47
20510,26-001059,-37.536,-35.171,10.15,0.39
20588,26-001173,-36.699,-34.876,9.08,0.37
20593,26-001183,-39.072,-34.556,9.01,0.66
20609,26-001210,-38.845,-36.35,8.79,0.13
