,id,lat,lon,diam,depth
15236,22-000007,-4.366,130.479,99.02,0.68
15406,22-000177,-4.118,130.172,35.8,0.3
15574,22-000345,-0.949,130.109,24.47,0.5
15579,22-000350,-3.137,130.059,24.41,0.7
15723,22-000494,-4.113,130.764,19.77,0.12
15747,22-000518,-5.45,134.711,19.15,0.82
15751,22-000522,-5.388,134.554,18.97,1.48
15784,22-000555,-3.139,131.779,18.21,1.06
15836,22-000607,-2.758,133.27,17.08,1.65
15838,22-000609,-1.9,133.434,17.05,1.24
15890,22-000661,-5.33,132.779,16.23,1.13
15965,22-000736,-5.024,131.332,15.1,0.21
16018,22-000789,-0.989,129.745,14.26,0.55
16072,22-000843,-3.296,131.215,13.58,0.25
16214,22-000985,-3.664,129.58,11.96,0.68
16321,22-001092,-3.523,130.787,10.99,0.98
16355,22-001126,-5.243,131.502,10.66,0.29
16423,22-001194,-3.979,132.261,10.07,0.96
16559,22-001330,-0.375,133.025,9.05,0.8
16637,22-001408,-1.567,130.422,8.56,1.09
16650,22-001421,-2.334,131.204,8.51,0.24
16715,22-001486,-5.505,129.908,8.19,0.2
16720,22-001491,-2.459,131.367,8.16,0.27
