,id,lat,lon,diam,depth
19242,25-000037,-43.391,-64.281,78.18,1.36
19257,25-000072,-40.761,-65.802,60.91,1.44
19259,25-000079,-40.219,-67.461,56.47,1.58
19261,25-000081,-41.373,-62.437,56.01,1.49
19285,25-000115,-42.413,-63.352,47.57,0.89
19293,25-000129,-42.936,-64.77,45.41,1.21
19295,25-000133,-43.938,-62.284,45.26,1.35
19383,25-000303,-42.521,-64.036,29.58,0.87
19408,25-000359,-39.456,-66.533,25.79,0.77
19424,25-000399,-43.035,-63.027,24.02,0.22
19489,25-000550,-41.08,-66.376,19.41,1.22
19505,25-000587,-39.624,-63.666,18.42,0.41
19556,25-000708,-42.154,-64.009,15.86,0.49
19621,25-000855,-43.867,-65.768,13.84,0.58
19644,25-000917,-40.509,-66.557,13.05,0.13
19648,25-000925,-44.222,-64.58,12.96,0.31
19674,25-000993,-43.661,-63.921,12.28,0.18
19677,25-001002,-39.404,-63.557,12.15,0.26
19679,25-001007,-42.313,-67.347,12.12,0.22
19706,25-001064,-41.595,-67.153,11.31,0.23
19715,25-001086,-43.419,-66.132,11.11,0.57
19720,25-001093,-44.672,-64.84,11.0,0.28
19736,25-001120,-42.209,-67.061,10.7,0.06
19768,25-001182,-41.815,-65.867,10.08,0.56
19807,25-001264,-41.825,-65.375,9.49,0.09
19816,25-001282,-41.835,-66.788,9.4,0.14
19844,25-001346,-40.513,-63.137,8.92,0.64
19862,25-001381,-40.58,-63.468,8.65,0.47
19900,25-001454,-43.736,-66.677,8.18,0.34
19910,25-001471,-40.821,-67.095,8.08,0.3
