,id,lat,lon,diam,depth
5947,13-000001,23.459,53.243,340.12,0.52
5957,13-000011,26.75,54.793,107.42,2.23
6001,13-000055,28.005,53.905,65.96,1.38
6033,13-000087,22.515,53.234,54.77,1.33
6041,13-000095,26.426,52.832,53.12,2.15
6043,13-000097,25.693,55.472,53.04,1.96
6076,13-000130,27.193,52.822,43.59,1.19
6086,13-000140,22.673,52.077,41.53,0.41
6087,13-000141,24.772,53.416,41.48,1.24
6094,13-000148,24.823,55.682,41.01,1.44
6185,13-000239,24.264,52.341,30.42,0.14
6201,13-000255,26.629,51.06,28.88,1.56
6339,13-000393,27.944,51.582,19.89,0.8
6390,13-000444,24.357,53.236,18.06,0.17
6411,13-000465,23.776,52.057,17.43,0.95
6544,13-000598,27.077,55.021,14.34,0.91
6560,13-000614,24.212,52.482,13.96,0.37
6594,13-000648,26.393,55.155,13.31,0.96
6599,13-000653,25.657,50.804,13.25,0.21
6657,13-000711,23.205,56.097,12.4,0.76
6746,13-000800,22.632,56.073,11.35,0.38
6789,13-000843,27.501,53.313,10.82,0.62
6805,13-000859,23.707,53.242,10.59,0.28
6806,13-000860,23.461,56.044,10.58,0.69
6809,13-000863,23.902,54.105,10.51,0.74
6846,13-000900,23.287,51.899,10.1,0.08
6863,13-000917,23.995,52.493,9.95,0.98
6880,13-000934,27.689,54.401,9.81,0.78
6894,13-000948,25.932,51.079,9.72,0.3
7045,13-001099,24.418,51.928,8.43,0.09
7060,13-001114,24.789,50.855,8.32,0.38
7096,13-001150,24.894,51.124,8.02,0.4
