,id,lat,lon,diam,depth
3117,11-000090,3.895,-0.957,49.63,1.12
3125,11-000098,5.461,-3.494,47.6,0.99
3145,11-000118,2.992,-2.721,42.12,0.57
3211,11-000184,4.054,-3.734,34.66,0.21
3213,11-000186,4.181,-5.302,34.53,1.5
3245,11-000218,1.233,-1.699,31.49,0.11
3272,11-000245,2.704,-2.839,29.13,0.0
3298,11-000271,4.729,-3.543,27.55,0.42
3356,11-000329,2.551,-4.884,24.05,0.19
3358,11-000331,0.778,-3.922,23.96,1.98
3366,11-000339,2.266,-5.456,23.4,0.2
3403,11-000376,3.889,-0.364,21.62,0.38
3536,11-000509,2.457,-0.039,17.02,0.35
3603,11-000576,4.753,-4.565,15.76,0.06
3629,11-000602,4.853,-3.966,15.07,0.19
3633,11-000606,3.307,-2.671,15.02,0.46
3637,11-000610,2.417,-2.318,14.95,0.0
3646,11-000619,3.617,-4.315,14.63,0.15
3692,11-000665,2.033,-2.367,13.66,0.0
3695,11-000668,0.78,-3.26,13.66,1.18
3722,11-000695,4.852,-5.117,13.25,0.1
3739,11-000712,4.475,-1.444,12.99,0.12
3750,11-000723,5.452,-2.07,12.72,0.18
3756,11-000729,1.486,-4.435,12.6,0.23
3766,11-000739,0.364,-2.688,12.43,1.28
3801,11-000774,2.929,-3.809,11.92,0.05
3837,11-000810,2.952,-4.194,11.31,0.0
3851,11-000824,5.187,-4.215,11.13,0.27
3863,11-000836,3.333,-1.929,10.98,0.02
3882,11-000855,5.294,-4.781,10.78,0.12
3889,11-000862,1.539,-4.255,10.63,0.14
3904,11-000877,3.286,-5.171,10.44,0.14
3943,11-000916,0.22,-5.414,10.07,0.07
3958,11-000931,4.133,-0.207,9.87,0.68
4033,11-001006,1.415,-3.109,9.25,0.41
4062,11-001035,5.547,-1.769,9.05,0.07
4076,11-001049,1.399,-4.325,8.98,0.0
4077,11-001050,1.512,-1.195,8.98,0.1
4124,11-001097,1.337,-4.451,8.61,0.0
4144,11-001117,2.234,-2.492,8.47,0.57
4168,11-001141,3.942,-1.913,8.3,0.66
