,id,lat,lon,diam,depth
20686,27-000033,-42.445,2.187,81.43,1.14
20710,27-000076,-44.914,5.54,63.18,1.09
20714,27-000083,-44.602,2.566,62.38,0.07
20717,27-000088,-41.835,1.879,60.79,2.29
20759,27-000162,-40.673,3.016,47.43,0.96
20784,27-000205,-39.891,1.619,43.52,0.42
20785,27-000207,-39.563,2.873,43.34,1.32
20794,27-000222,-42.801,3.339,41.83,0.37
20814,27-000260,-40.377,0.56,38.38,0.62
20847,27-000304,-44.249,2.689,34.98,1.17
20882,27-000368,-44.751,1.445,30.78,0.08
20903,27-000405,-40.238,2.947,29.16,0.18
20908,27-000419,-40.449,4.113,28.43,1.44
20924,27-000443,-43.245,4.758,27.43,0.64
20935,27-000468,-41.426,0.546,26.28,0.51
20950,27-000487,-44.373,3.88,25.15,0.44
20990,27-000561,-44.126,0.971,22.32,0.72
21016,27-000602,-42.472,0.938,20.71,0.28
21023,27-000613,-43.406,0.549,20.09,0.78
21064,27-000681,-42.684,0.034,18.54,0.0
21128,27-000786,-40.768,5.543,16.73,0.7
21143,27-000805,-40.31,2.485,16.37,0.61
21178,27-000866,-41.048,3.287,15.22,0.56
21239,27-000967,-42.62,3.776,13.52,0.29
21247,27-000978,-40.61,1.36,13.45,0.11
21275,27-001020,-41.998,2.69,12.94,0.42
21388,27-001216,-40.855,0.388,10.67,0.39
21463,27-001334,-40.475,5.154,9.59,0.25
21465,27-001337,-42.16,3.956,9.56,0.04
21485,27-001370,-40.98,0.466,9.33,0.36
21524,27-001440,-42.764,0.921,8.68,0.14
21558,27-001509,-44.362,3.573,8.18,0.32
21568,27-001533,-42.674,4.429,8.01,0.31
