,id,lat,lon,diam,depth
10444,19-000006,-11.465,-3.962,178.9,0.6
10448,19-000010,-15.278,-3.698,120.9,0.24
10450,19-000012,-16.708,-5.081,108.05,0.29
10477,19-000039,-16.506,-1.809,69.73,0.36
10563,19-000125,-12.386,-3.421,44.37,1.06
10571,19-000133,-11.503,-5.428,43.02,1.78
10579,19-000141,-12.816,-1.439,41.51,1.2
10599,19-000161,-15.683,-3.529,38.87,1.13
10643,19-000205,-12.617,-4.953,33.21,0.17
10658,19-000220,-13.599,-2.006,32.27,0.1
10701,19-000263,-13.861,-5.581,29.54,0.15
10709,19-000271,-12.622,-2.376,29.16,0.2
10712,19-000274,-13.915,-5.33,29.05,0.19
10748,19-000310,-12.989,-0.068,26.89,0.2
10760,19-000322,-14.149,-0.822,26.39,0.0
10764,19-000326,-11.935,-4.871,26.2,0.2
10799,19-000361,-16.176,-2.531,24.63,0.28
10817,19-000379,-14.99,-1.574,23.87,1.36
10904,19-000466,-14.37,-1.466,20.61,0.06
10934,19-000496,-11.583,-0.027,19.88,0.17
11062,19-000624,-12.138,-1.072,16.26,0.2
11087,19-000649,-14.921,-2.174,15.83,1.14
11095,19-000657,-12.639,-0.478,15.67,0.18
11098,19-000660,-11.739,-1.091,15.64,0.23
11135,19-000697,-14.393,-3.966,14.94,0.39
11326,19-000888,-11.643,-3.286,11.93,0.11
11328,19-000890,-12.378,-4.215,11.93,0.15
11361,19-000923,-14.254,-4.37,11.59,0.26
11362,19-000924,-13.613,-4.319,11.59,0.21
11389,19-000951,-15.47,-0.987,11.18,0.83
11405,19-000967,-13.856,-1.933,11.04,0.0
11410,19-000972,-11.913,-1.984,10.97,0.17
11449,19-001011,-13.069,-0.922,10.58,0.11
11522,19-001084,-13.018,-4.596,9.85,0.92
11532,19-001094,-14.866,-4.694,9.74,0.0
11552,19-001114,-13.652,-4.2,9.58,0.15
11600,19-001162,-13.633,-4.54,9.28,0.9
11625,19-001187,-14.303,-2.336,9.16,0.19
11639,19-001201,-12.552,-3.856,9.08,0.0
11776,19-001338,-11.807,-1.06,8.15,0.79
