,id,lat,lon,diam,depth
10509,19-000071,-19.828,-28.319,58.49,0.46
10564,19-000126,-18.521,-29.304,44.32,1.39
10600,19-000162,-17.375,-31.431,38.54,0.23
10607,19-000169,-21.473,-30.838,37.31,0.28
10625,19-000187,-20.58,-30.687,35.58,1.11
10683,19-000245,-20.314,-30.812,30.3,0.95
10719,19-000281,-19.204,-32.338,28.65,0.78
10917,19-000479,-17.655,-28.898,20.23,1.55
10943,19-000505,-22.0,-33.478,19.59,1.16
11036,19-000598,-21.403,-29.906,16.92,0.36
11046,19-000608,-18.925,-33.011,16.78,0.0
11243,19-000805,-19.646,-31.982,13.15,0.5
11324,19-000886,-19.512,-33.336,12.01,0.96
11415,19-000977,-20.813,-32.021,10.91,0.0
11451,19-001013,-19.162,-32.657,10.56,0.98
11475,19-001037,-19.706,-29.778,10.31,0.96
11580,19-001142,-20.947,-32.916,9.41,0.16
11581,19-001143,-20.722,-29.297,9.41,0.31
11706,19-001268,-19.808,-32.62,8.59,0.0
11769,19-001331,-21.639,-33.024,8.2,0.11
