,id,lat,lon,diam,depth
15249,22-000020,-2.988,115.76,80.27,1.48
15267,22-000038,-0.422,115.212,65.55,1.54
15275,22-000046,-5.071,113.068,62.55,0.99
15352,22-000123,-1.03,117.869,41.43,1.03
15378,22-000149,-4.455,113.632,38.58,0.61
15398,22-000169,-5.472,112.798,36.93,1.0
15426,22-000197,-0.713,113.995,34.16,0.53
15430,22-000201,-5.377,114.226,33.99,1.33
15439,22-000210,-4.078,114.548,33.08,0.5
15440,22-000211,-1.019,112.834,33.02,0.36
15451,22-000222,-1.67,114.715,31.66,0.14
15460,22-000231,-2.934,115.044,30.75,0.71
15481,22-000252,-4.614,116.911,29.44,0.69
15572,22-000343,-2.247,113.169,24.66,0.13
15573,22-000344,-0.795,114.406,24.57,1.03
15621,22-000392,-5.487,117.74,22.89,0.39
15646,22-000417,-1.831,112.971,22.24,0.14
15672,22-000443,-3.463,113.747,21.33,0.29
15716,22-000487,-4.187,117.32,19.94,0.0
15746,22-000517,-4.318,117.368,19.15,0.19
15772,22-000543,-3.069,114.824,18.48,0.75
15785,22-000556,-3.628,114.041,18.15,1.33
15818,22-000589,-4.121,112.618,17.65,0.47
15873,22-000644,-0.655,115.73,16.42,1.16
15903,22-000674,-4.23,116.686,16.08,0.39
15971,22-000742,-2.802,114.277,14.89,0.24
16001,22-000772,-5.16,115.036,14.54,0.22
16050,22-000821,-4.916,116.776,13.81,0.11
16060,22-000831,-2.912,115.336,13.73,0.41
16061,22-000832,-2.338,114.188,13.73,1.04
16086,22-000857,-2.115,117.411,13.41,0.28
16096,22-000867,-4.923,117.203,13.3,0.37
16109,22-000880,-5.041,115.71,13.07,0.44
16135,22-000906,-3.529,116.258,12.76,1.2
16152,22-000923,-4.071,116.697,12.54,0.41
16168,22-000939,-2.839,113.17,12.37,0.47
16199,22-000970,-0.997,116.163,12.03,0.88
16208,22-000979,-1.7,115.734,11.99,0.36
16269,22-001040,-5.011,114.551,11.49,1.02
16272,22-001043,-5.086,112.663,11.45,0.79
16323,22-001094,-1.203,117.824,10.99,0.0
16324,22-001095,-4.164,114.331,10.97,0.7
16351,22-001122,-0.1,113.385,10.67,0.0
16356,22-001127,-1.841,116.95,10.65,0.28
16377,22-001148,-0.428,114.029,10.43,0.89
16404,22-001175,-1.129,114.856,10.21,0.39
16420,22-001191,-3.592,117.868,10.08,0.32
16448,22-001219,-3.555,112.996,9.89,0.17
16492,22-001263,-1.822,115.088,9.61,0.13
16553,22-001324,-0.307,117.451,9.08,0.28
16566,22-001337,-4.02,116.048,9.0,0.76
16571,22-001342,-4.452,117.442,8.95,0.16
16625,22-001396,-3.467,117.673,8.62,0.1
16635,22-001406,-4.228,114.715,8.58,0.0
16716,22-001487,-1.792,114.738,8.19,0.65
16719,22-001490,-2.469,114.484,8.16,0.2
16750,22-001521,-4.971,117.833,8.01,0.06
