,id,lat,lon,diam,depth
755,05-000036,40.165,51.642,60.02,2.15
794,05-000084,40.809,55.606,42.58,1.95
904,05-000208,40.817,50.947,27.42,1.17
972,05-000294,40.705,54.392,23.19,1.63
1030,05-000362,44.85,52.214,20.47,0.3
1118,05-000464,40.002,54.697,16.62,0.4
1120,05-000466,43.032,55.345,16.57,0.26
1137,05-000486,43.658,53.371,16.01,0.4
1181,05-000538,39.636,53.206,14.52,0.61
1270,05-000646,40.176,54.53,12.36,0.49
1306,05-000694,43.326,51.919,11.7,0.3
1314,05-000705,40.532,52.4,11.59,0.48
1325,05-000717,42.983,55.745,11.41,0.24
1375,05-000781,39.65,55.723,10.64,0.19
1581,05-001033,40.598,54.586,8.27,0.57
1605,05-001065,44.358,54.229,8.06,0.31
