,id,lat,lon,diam,depth
4211,12-000007,27.777,9.495,139.06,1.18
4217,12-000013,25.545,10.994,102.96,1.69
4326,12-000122,27.775,5.894,49.32,0.0
4345,12-000141,24.372,11.131,46.96,2.21
4390,12-000186,27.394,6.061,43.55,1.12
4425,12-000221,26.171,8.158,40.11,0.49
4517,12-000313,26.114,6.004,33.43,1.06
4551,12-000347,26.808,10.514,31.26,0.62
4581,12-000377,26.03,10.01,29.27,1.04
4587,12-000383,23.021,7.374,29.05,1.58
4611,12-000407,27.878,6.194,27.98,0.32
4628,12-000424,24.383,6.399,27.17,1.17
4678,12-000474,24.756,5.902,25.5,0.32
4768,12-000564,26.788,7.327,22.04,0.13
4787,12-000583,27.697,9.552,21.53,0.27
4792,12-000588,25.926,7.979,21.5,0.59
4813,12-000609,23.716,7.229,21.01,0.6
4821,12-000617,23.097,8.919,20.77,0.61
4924,12-000720,27.165,10.335,18.72,0.99
5034,12-000830,22.562,7.268,16.52,0.89
5051,12-000847,25.837,7.644,16.28,0.54
5086,12-000882,23.402,7.106,15.71,0.12
5150,12-000946,27.041,6.66,14.67,0.92
5156,12-000952,26.64,6.899,14.52,0.85
5215,12-001011,25.326,6.664,13.76,0.91
5248,12-001044,27.949,6.795,13.34,0.53
5264,12-001060,23.853,7.936,13.1,0.41
5314,12-001110,22.666,5.697,12.46,0.1
5462,12-001258,24.7,7.347,11.15,0.73
5479,12-001275,22.825,7.947,11.04,0.65
5584,12-001380,25.648,7.494,10.18,0.26
5601,12-001397,24.517,10.102,10.08,0.17
5628,12-001424,23.779,11.037,9.9,0.76
5895,12-001691,27.275,7.808,8.27,0.14
5916,12-001712,24.95,9.159,8.11,0.56
5917,12-001713,23.892,9.317,8.11,0.0
