,id,lat,lon,diam,depth
4234,12-000030,2.45,28.242,89.43,1.48
4237,12-000033,1.362,29.939,84.44,1.62
4259,12-000055,2.169,30.783,69.81,2.42
4267,12-000063,0.601,32.073,67.56,1.89
4284,12-000080,0.449,29.126,59.66,0.0
4285,12-000081,4.765,31.559,59.64,0.55
4291,12-000087,2.329,32.364,58.03,1.27
4302,12-000098,4.396,30.799,54.16,0.74
4533,12-000329,0.343,33.335,32.5,0.17
4540,12-000336,5.015,28.231,31.95,0.42
4552,12-000348,3.853,33.31,31.2,0.44
4554,12-000350,4.451,30.124,30.99,1.54
4621,12-000417,0.154,33.614,27.55,0.34
4723,12-000519,4.328,32.727,23.83,0.29
4727,12-000523,3.1,32.55,23.6,1.31
4739,12-000535,4.113,28.195,23.28,0.5
4752,12-000548,4.386,29.232,22.9,0.48
4814,12-000610,3.546,32.558,20.99,0.17
4820,12-000616,2.734,33.691,20.77,0.12
4825,12-000621,5.607,30.054,20.66,0.43
4983,12-000779,4.234,29.573,17.61,1.0
5011,12-000807,4.429,32.901,16.9,0.0
5040,12-000836,3.771,30.121,16.4,0.77
5141,12-000937,1.645,32.91,14.85,0.22
5161,12-000957,4.728,28.993,14.47,0.39
5212,12-001008,3.211,33.724,13.78,0.0
5223,12-001019,2.201,32.951,13.66,0.21
5319,12-001115,3.588,33.547,12.42,0.68
5379,12-001175,1.141,32.571,11.86,0.25
5451,12-001247,0.946,33.432,11.22,0.0
5452,12-001248,1.275,33.287,11.2,0.12
5455,12-001251,0.88,33.188,11.19,0.25
5473,12-001269,0.359,28.324,11.06,0.35
5484,12-001280,4.086,29.797,11.0,0.29
5503,12-001299,3.647,30.666,10.84,0.81
5522,12-001318,4.098,33.515,10.67,0.21
5573,12-001369,5.301,31.892,10.26,0.3
5684,12-001480,5.486,29.137,9.49,0.17
5732,12-001528,5.093,33.118,9.21,0.16
5805,12-001601,3.105,28.431,8.79,0.0
5855,12-001651,1.337,29.192,8.51,0.79
5890,12-001686,0.852,28.632,8.3,0.58
5906,12-001702,2.321,33.561,8.17,0.87
