,id,lat,lon,diam,depth
8153,16-000009,-23.248,-154.183,128.1,0.91
8210,16-000066,-27.691,-156.95,58.38,1.01
8242,16-000098,-26.659,-156.499,49.9,0.62
8275,16-000131,-26.33,-153.877,44.88,0.0
8283,16-000139,-24.347,-152.635,43.03,0.42
8318,16-000174,-25.368,-155.438,39.27,0.09
8320,16-000176,-27.067,-156.674,38.69,0.0
8321,16-000177,-25.987,-156.266,38.59,0.29
8377,16-000233,-25.626,-155.002,32.84,0.11
8383,16-000239,-27.628,-156.877,32.36,0.35
8407,16-000263,-25.113,-154.82,31.12,0.76
8412,16-000268,-27.122,-154.4,30.86,0.48
8431,16-000287,-27.18,-153.698,29.85,0.68
8477,16-000333,-25.246,-153.55,28.25,0.22
8504,16-000360,-22.798,-152.639,27.0,0.61
8563,16-000419,-27.588,-152.201,24.75,0.34
8571,16-000427,-27.107,-152.163,24.39,0.32
8586,16-000442,-27.608,-153.749,23.7,0.16
8616,16-000472,-25.652,-152.274,22.68,1.36
8687,16-000543,-27.129,-152.78,20.66,0.27
8720,16-000576,-25.936,-154.75,19.6,0.44
8726,16-000582,-27.394,-157.439,19.45,0.52
8765,16-000621,-27.977,-156.473,18.48,0.48
8775,16-000631,-25.193,-155.826,18.3,0.16
8878,16-000734,-22.742,-152.283,16.1,-0.03
9040,16-000896,-24.766,-152.12,13.81,1.05
9068,16-000924,-25.786,-153.424,13.46,1.06
9074,16-000930,-25.191,-153.989,13.34,0.59
9092,16-000948,-26.236,-153.406,13.13,0.23
9102,16-000958,-25.14,-156.583,13.06,0.27
9121,16-000977,-27.019,-155.695,12.88,0.25
9125,16-000981,-24.773,-156.822,12.82,0.92
9171,16-001027,-23.435,-152.033,11.98,0.27
9221,16-001077,-24.549,-152.05,11.52,0.83
9253,16-001109,-23.302,-152.264,11.16,1.07
9313,16-001169,-26.724,-155.59,10.63,0.78
9326,16-001182,-26.544,-153.975,10.49,0.07
9329,16-001185,-26.102,-152.995,10.47,0.12
9345,16-001201,-23.202,-155.842,10.31,0.21
9348,16-001204,-28.104,-155.662,10.27,0.21
9363,16-001219,-26.818,-153.748,10.1,0.25
9388,16-001244,-27.91,-152.028,9.85,0.1
9459,16-001315,-26.827,-157.22,9.31,0.58
9489,16-001345,-26.953,-155.834,9.12,0.09
9490,16-001346,-26.643,-154.605,9.12,0.24
9652,16-001508,-25.22,-154.006,8.26,0.0
9665,16-001521,-25.458,-155.46,8.22,0.26
9679,16-001535,-24.604,-154.378,8.17,0.74
