,id,lat,lon,diam,depth
16781,23-000026,-16.412,166.321,81.01,1.14
16832,23-000077,-16.178,165.28,55.37,2.63
16833,23-000078,-15.564,168.092,55.15,1.43
16839,23-000084,-13.418,167.259,53.42,0.56
16929,23-000174,-14.408,167.258,37.78,0.44
16997,23-000242,-12.931,163.834,32.3,0.22
17000,23-000245,-13.179,163.855,32.18,0.32
17005,23-000250,-14.379,166.343,31.64,0.0
17060,23-000305,-12.146,167.854,28.49,1.68
17062,23-000307,-15.411,163.709,28.34,0.64
17071,23-000316,-13.421,165.28,27.8,0.31
17076,23-000321,-13.079,165.966,27.64,1.78
17120,23-000365,-14.825,167.223,25.4,0.51
17175,23-000420,-11.796,165.913,23.25,0.33
17357,23-000602,-12.099,166.905,18.37,0.22
17360,23-000605,-13.342,168.285,18.35,0.57
17363,23-000608,-16.029,167.309,18.31,0.41
17364,23-000609,-11.548,166.091,18.31,0.26
17395,23-000640,-12.623,164.242,17.8,0.14
17442,23-000687,-12.576,165.131,16.66,0.52
17476,23-000721,-12.748,168.182,16.07,0.29
17508,23-000753,-11.489,164.831,15.49,0.07
17523,23-000768,-12.191,166.321,15.32,0.12
17538,23-000783,-15.342,168.718,15.11,0.2
17579,23-000824,-11.315,166.667,14.41,0.94
17592,23-000837,-13.239,165.615,14.26,0.24
17601,23-000846,-14.246,166.526,14.13,0.87
17623,23-000868,-11.321,164.907,13.9,0.1
17633,23-000878,-14.815,163.511,13.8,0.19
17679,23-000924,-13.682,164.285,13.03,0.12
17733,23-000978,-12.816,166.426,12.57,0.11
17745,23-000990,-14.775,168.404,12.39,0.27
17764,23-001009,-11.702,166.541,12.13,0.11
17842,23-001087,-13.971,165.104,11.42,0.4
17848,23-001093,-12.406,167.799,11.33,0.51
17885,23-001130,-12.69,165.636,11.07,0.35
17905,23-001150,-11.424,163.868,10.91,0.14
17907,23-001152,-15.428,165.553,10.89,0.43
17988,23-001233,-14.925,164.657,10.14,0.66
18142,23-001387,-14.873,168.555,9.04,0.2
18206,23-001451,-13.852,165.698,8.68,0.35
18316,23-001561,-15.495,167.624,8.14,1.03
