,id,lat,lon,diam,depth
13562,21-000004,-21.79,73.573,141.86,1.5
13584,21-000026,-21.738,73.141,86.64,2.13
13626,21-000068,-21.318,76.47,62.54,1.16
13680,21-000122,-21.346,75.544,49.49,0.41
13709,21-000151,-22.435,76.725,45.38,1.92
13720,21-000162,-17.379,73.883,44.11,2.24
13744,21-000186,-21.685,77.609,41.34,1.1
13808,21-000250,-19.706,75.722,35.69,0.53
13828,21-000270,-17.119,76.403,34.54,1.22
13902,21-000344,-20.011,76.748,30.01,0.78
14021,21-000463,-17.251,75.603,25.16,0.91
14047,21-000489,-21.035,77.506,24.4,0.46
14062,21-000504,-18.56,76.159,23.94,0.74
14094,21-000536,-17.939,73.39,22.68,0.43
14104,21-000546,-19.219,75.777,22.45,0.64
14143,21-000585,-17.302,76.78,21.45,0.98
14157,21-000599,-19.898,73.331,21.16,1.43
14204,21-000646,-19.7,78.15,19.98,0.25
14292,21-000734,-20.315,78.522,17.96,0.49
14326,21-000768,-18.33,75.304,17.28,0.21
14334,21-000776,-17.949,74.547,17.18,0.42
14430,21-000872,-19.411,74.767,15.63,0.16
14472,21-000914,-18.183,73.185,15.07,0.21
14474,21-000916,-21.926,78.658,15.03,0.43
14573,21-001015,-18.157,73.414,13.82,1.04
14585,21-001027,-18.346,75.15,13.58,0.26
14671,21-001113,-21.194,78.504,12.68,0.24
14675,21-001117,-17.276,78.589,12.67,0.1
14703,21-001145,-19.379,77.564,12.31,0.17
14704,21-001146,-22.358,75.123,12.28,1.23
14714,21-001156,-19.841,78.583,12.21,0.2
14727,21-001169,-21.011,75.155,12.1,0.75
14739,21-001181,-20.537,75.437,11.93,0.92
14820,21-001262,-21.116,75.091,11.12,0.0
14913,21-001355,-18.833,77.616,10.41,0.29
14957,21-001399,-21.86,76.207,9.97,0.3
14962,21-001404,-20.373,75.517,9.93,0.78
15008,21-001450,-20.15,77.055,9.54,0.89
15032,21-001474,-20.767,75.05,9.35,0.7
15075,21-001517,-20.916,75.224,9.07,0.44
15189,21-001631,-22.148,78.727,8.29,0.21
