,id,lat,lon,diam,depth
13585,21-000027,-25.533,53.067,86.24,1.04
13625,21-000067,-26.074,51.896,62.59,1.01
13835,21-000277,-26.738,52.126,34.01,0.51
13846,21-000288,-27.121,51.956,33.25,1.45
14002,21-000444,-27.617,50.762,25.71,0.54
14077,21-000519,-26.295,53.181,23.19,1.43
14083,21-000525,-27.657,51.822,23.09,1.55
14095,21-000537,-23.472,51.263,22.65,1.6
14106,21-000548,-23.84,52.631,22.32,1.57
14112,21-000554,-24.651,55.837,22.2,0.45
14184,21-000626,-24.086,51.733,20.4,1.27
14188,21-000630,-27.202,52.729,20.36,0.19
14255,21-000697,-27.117,53.663,18.63,0.33
14293,21-000735,-27.415,55.417,17.93,0.31
14308,21-000750,-25.102,55.705,17.74,0.41
14320,21-000762,-26.408,55.681,17.46,0.52
14336,21-000778,-27.319,53.699,17.15,1.36
14396,21-000838,-27.875,52.218,16.13,0.08
14411,21-000853,-26.853,52.908,15.89,0.32
14492,21-000934,-23.188,53.054,14.78,0.68
14523,21-000965,-27.744,55.398,14.43,0.33
14555,21-000997,-28.066,52.728,14.01,0.69
14635,21-001077,-25.843,51.488,12.96,0.55
14655,21-001097,-26.821,51.561,12.84,0.56
14666,21-001108,-27.879,50.851,12.76,0.52
14674,21-001116,-24.228,55.954,12.67,1.03
14701,21-001143,-26.233,52.606,12.34,0.49
14728,21-001170,-24.575,53.029,12.09,0.53
14748,21-001190,-27.572,52.843,11.84,0.11
14767,21-001209,-24.235,50.672,11.66,1.37
14805,21-001247,-27.28,53.1,11.28,0.57
14822,21-001264,-24.319,54.124,11.11,0.61
14825,21-001267,-25.501,55.824,11.08,0.28
14879,21-001321,-24.457,53.753,10.66,0.99
14890,21-001332,-23.079,52.565,10.58,0.84
14977,21-001419,-27.452,52.831,9.8,0.39
15094,21-001536,-24.898,52.075,8.93,0.58
15107,21-001549,-23.083,53.461,8.85,0.0
15114,21-001556,-25.905,53.099,8.79,0.8
15143,21-001585,-25.079,55.321,8.55,0.0
15219,21-001661,-25.137,52.468,8.04,0.67
