,id,lat,lon,diam,depth
18352,24-000003,-37.688,-170.652,250.2,1.87
18358,24-000012,-35.989,-171.715,141.33,1.01
18456,24-000215,-38.685,-170.437,42.56,0.21
18499,24-000325,-37.319,-173.205,34.16,1.07
18516,24-000361,-33.8,-169.5,32.64,0.8
18546,24-000417,-34.6,-172.699,30.4,1.45
18602,24-000540,-38.823,-169.405,25.13,0.29
18609,24-000552,-36.004,-170.777,24.79,0.32
18610,24-000554,-34.961,-170.256,24.78,0.28
18630,24-000597,-33.863,-169.891,23.76,0.36
18653,24-000645,-35.226,-173.702,22.42,0.55
18658,24-000663,-39.22,-169.833,21.97,0.12
18682,24-000718,-35.893,-169.85,20.64,0.31
18746,24-000861,-37.166,-169.165,17.58,0.5
18783,24-000946,-37.839,-173.762,16.18,1.13
18792,24-000961,-37.635,-173.695,16.01,0.98
18816,24-001014,-38.044,-173.859,15.23,1.23
18925,24-001255,-35.874,-171.295,12.42,0.09
18975,24-001372,-36.54,-169.482,11.33,0.82
18999,24-001418,-34.819,-173.623,10.97,0.9
19003,24-001426,-34.792,-170.952,10.92,0.79
19132,24-001714,-38.528,-173.229,8.93,0.0
