,id,lat,lon,diam,depth
8145,16-000001,-21.124,-143.002,196.68,0.44
8175,16-000031,-21.999,-145.321,82.4,0.9
8193,16-000049,-18.665,-144.05,65.47,0.26
8200,16-000056,-21.671,-142.232,62.52,0.06
8343,16-000199,-17.421,-143.05,36.54,0.17
8385,16-000241,-19.62,-144.278,32.29,0.09
8408,16-000264,-21.724,-141.18,31.1,0.42
8584,16-000440,-17.08,-141.685,23.72,0.26
8662,16-000518,-20.839,-145.0,21.47,0.35
8718,16-000574,-17.055,-144.494,19.64,0.08
8902,16-000758,-19.638,-142.954,15.85,0.22
9147,16-001003,-17.63,-143.715,12.4,0.72
9159,16-001015,-21.911,-143.384,12.24,0.0
9484,16-001340,-19.013,-143.655,9.13,0.54
9511,16-001367,-18.418,-144.699,9.02,0.13
9560,16-001416,-22.197,-144.373,8.68,0.75
9585,16-001441,-17.88,-142.8,8.57,0.66
