,id,lat,lon,diam,depth
10442,19-000004,-4.338,-26.92,261.31,2.37
10466,19-000028,-0.128,-22.707,77.84,1.47
10498,19-000060,-2.246,-27.162,62.56,1.85
10505,19-000067,-4.334,-26.762,59.77,1.11
10517,19-000079,-5.615,-26.845,55.36,0.97
10560,19-000122,-3.485,-22.542,45.61,0.0
10594,19-000156,-3.248,-23.91,39.32,0.81
10616,19-000178,-2.762,-24.173,36.47,1.54
10673,19-000235,-1.701,-26.894,31.02,0.77
10690,19-000252,-0.454,-27.354,29.97,1.65
10717,19-000279,-5.491,-23.754,28.79,0.14
10731,19-000293,-1.437,-26.202,27.97,1.05
10786,19-000348,-2.514,-23.733,25.29,0.29
10787,19-000349,-2.539,-22.55,25.25,0.76
10937,19-000499,-3.651,-23.638,19.84,0.87
10972,19-000534,-4.95,-22.87,18.8,0.73
10974,19-000536,-0.381,-27.9,18.73,0.79
11042,19-000604,-4.359,-23.689,16.83,1.51
11144,19-000706,-0.369,-24.719,14.8,0.16
11146,19-000708,-1.29,-22.638,14.79,0.71
11162,19-000724,-4.968,-24.708,14.47,1.14
11339,19-000901,-0.709,-26.892,11.82,1.17
11423,19-000985,-1.917,-24.191,10.87,0.81
11485,19-001047,-5.554,-23.012,10.15,0.4
11559,19-001121,-1.344,-26.555,9.53,0.61
11572,19-001134,-0.806,-26.291,9.45,0.89
11575,19-001137,-4.513,-22.836,9.44,0.36
11579,19-001141,-2.97,-22.679,9.41,0.76
11705,19-001267,-0.638,-25.419,8.59,0.69
11710,19-001272,-0.747,-23.538,8.54,0.46
11740,19-001302,-0.228,-26.59,8.39,0.45
