,id,lat,lon,diam,depth
11867,20-000061,-15.897,7.003,68.03,0.13
11877,20-000071,-15.289,9.813,64.22,1.58
11880,20-000074,-13.494,8.597,63.48,0.84
11913,20-000107,-13.269,9.446,53.6,1.36
11961,20-000155,-16.77,6.026,46.52,0.4
11982,20-000176,-15.012,8.31,42.95,1.16
12071,20-000265,-13.635,6.259,34.62,0.49
12105,20-000299,-13.7,6.847,32.74,0.85
12116,20-000310,-16.679,7.23,32.06,0.18
12161,20-000355,-15.291,6.616,29.83,0.11
12235,20-000429,-15.216,6.14,26.9,0.93
12325,20-000519,-11.704,9.603,24.22,0.43
12372,20-000566,-15.907,10.867,22.7,1.49
12420,20-000614,-14.675,7.53,21.33,0.55
12517,20-000711,-12.813,6.575,19.17,0.37
12570,20-000764,-15.68,7.503,18.25,1.16
12596,20-000790,-15.486,5.69,17.7,1.47
12629,20-000823,-12.983,6.478,16.92,0.38
12686,20-000880,-14.175,9.465,15.96,0.23
12730,20-000924,-13.58,7.711,15.32,0.29
12761,20-000955,-16.854,7.966,14.92,0.41
12766,20-000960,-14.465,8.664,14.89,0.17
12804,20-000998,-11.612,6.678,14.48,0.22
12823,20-001017,-11.695,7.495,14.23,0.21
12835,20-001029,-13.81,10.841,14.05,1.08
12920,20-001114,-11.925,9.316,13.09,0.14
12994,20-001188,-13.384,7.537,12.19,0.28
13000,20-001194,-15.565,8.853,12.12,0.11
13031,20-001225,-16.063,8.098,11.82,0.11
13065,20-001259,-15.847,6.257,11.57,1.11
13158,20-001352,-13.003,10.823,10.68,0.08
13243,20-001437,-12.101,10.416,10.02,0.13
13275,20-001469,-15.105,10.799,9.77,0.76
13278,20-001472,-12.399,7.71,9.75,0.22
13298,20-001492,-13.905,7.525,9.6,0.81
13315,20-001509,-13.954,5.955,9.44,0.89
13334,20-001528,-13.021,8.724,9.34,0.79
13348,20-001542,-15.86,7.236,9.24,0.88
13388,20-001582,-12.75,8.722,9.01,0.77
